"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","E_0","I_0","tau"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,-1336.67648750597,0.0909156939689301,185.172413289998,0.131060735714228,0.985175783004154,1.74816299746311,0.521879442877457,-7.93646176614152,0.177148189332725,-0.252217632376627,10.5571724615257,0.999966606056109,0.103616867062936,5.08891789963078e-05,1.86880004121783e-05,0.0109263410007268
26,-859.305448450545,0.0308072929357347,319.396187309017,0.0956881095238977,3.00224265147819,1.32543359736904,2.38275856393486,-7.91593437431712,-4.82956644517018,-4.96188478202385,26.510224355225,0.329710287415264,0.075295853349603,0.000321492962015543,6.72232718317679e-06,0.0609341409407433
23,-825.937171411467,0.0453709261300119,436.399743179655,0.0956573390692076,1.30140317737958,0.856680210915472,1.93049410780263,-13.170464753374,3.73822046063916,-2.25886994314047,21.3625810697464,0.240937819626397,0.129321061552823,0.000282369586469346,0.000132200262356201,0.0325671367034426
29,-1109.51643777772,0.132490771934404,1267.45450976025,0.122582902079442,0.731826446114467,-0.414367112012496,0.697575306570835,-14.3141593138076,-0.75670574606509,-9.2018132011842,29.1326847193331,0.207026116677496,0.10841037488325,6.98709572998923e-05,0.000187626321535171,0.0226794260771897
70,-1363.50634832555,0.0784478290176225,374.745344901192,0.163346116390962,0.881657170815174,1.78626730236358,-6.97389758084798,-8.93437734426532,-9.84381046170422,-16.8693990695599,13.2276477478254,0.999997813363502,0.107872374085013,0.000112561127247321,1.28540032339325e-05,0.0252514469576836
61,-778.070210974277,0.0605422458518959,536.941872556131,0.0504823350403704,0.578119186783996,1.03424004599665,0.296011769500815,-15.3932460113677,-0.4977828394274,-1.27267068547474,16.0177652925964,0.292710801518707,0.110218642435113,0.000273470503432505,0.000146205405292681,0.046037020663924
22,-927.759807525485,0.033279644545702,457.769725498933,0.0645125183972314,0.929664967618723,1.9187205776804,0.189768107592274,-6.60351609347008,-4.2689123367682,0.957795758084285,25.151757973724,0.259878423429317,0.112531294997448,0.000313097315473341,3.51701319592848e-06,0.0611971971086952
34,-1085.14129110926,0.045197356584332,400.344860577085,0.111034334690764,1.67674710138916,0.961190914197225,2.01281971472268,-11.4242885053107,-4.00719515666109,-0.448870220981917,23.2610786534405,0.304066168778926,0.0903953778345192,0.000156084234399663,6.82646380517059e-05,0.0557532335980883
44,-1036.60700750203,0.182898443137787,382.876316923319,0.114332278682772,-0.743429046386953,1.94514538549658,-0.962756106455755,-7.77161722630389,-3.4023099156146,2.00456047867242,40.2114537832353,0.258976595474063,0.119410917448223,5.36490038239083e-05,0.000102668802800258,0.0705885063867189
6,-1001.54309468127,0.0451572191491488,381.537254788449,0.108730184471339,1.44640783912154,1.05648291263653,1.60719791943578,-8.23084155473131,-12.2652560174424,0.814845634817147,31.4930027730405,0.245516396265788,0.124980766249478,0.000568332360388166,0.000197330697514339,0.0471957862296679
261,-799.899584005844,0.0518000762917015,1106.1443888589,0.1538290632078,-12.9719509676798,-13.6391898730096,-6.75211990308691,-4.93996616745444,-17.5289059057507,-0.557632286003934,16.8837111978773,0.279722186587436,0.113034033356402,0.000691554412058017,1.84221484852091e-05,0.0547969775935522
32,-908.316134741527,0.0537100543164469,534.740254841781,0.0679550898213753,1.74599465593059,0.527738152761666,1.75654122641617,-8.16285788122936,2.44582066993681,-1.31588028154019,23.9891681147792,0.253505670991032,0.125862130368226,0.000418883643636255,0.000100144241744565,0.057077134975896
