"do_grid","loglik","loglik_se","value","parameter"
700,-1550.32163615422,5.02347307528246,0.278974586448318,"rho"
143,-1667.08890999898,15.4647222345887,0.332295487078056,"rho"
560,-1882.29157079022,16.1051471821989,0.328478294328319,"rho"
144,-1951.61725889071,11.8912396315859,0.328597297818769,"rho"
389,-1804.33634609828,8.78762167216337,0.393367968265796,"rho"
213,-1758.66829879292,23.5228197029229,0.326555845054944,"rho"
303,-2169.80083675777,51.244466498501,0.341519907318551,"rho"
611,-1503.89834760354,1.86124090346397,0.191341643897212,"rho"
609,-1481.55496835645,0.612544342598304,0.218935778105228,"rho"
465,-2436.0668364007,102.148877443795,0.390557062380625,"rho"
520,-2272.54973970907,70.2222055903418,0.371067774210609,"rho"
150,-1946.41390419537,11.3069229905345,0.379478611598198,"rho"
796,-1560.02044928902,4.58415243077843,0.283111300692082,"rho"
49,-2085.79082225698,104.079896005099,0.384703641387479,"rho"
232,-1950.9384394991,93.6485011393252,0.514452028726334,"rho"
696,-1810.69928646642,4.34420197172193,0.289542362460233,"rho"
85,-2884.59986788305,26.1674502260237,0.426008330570531,"rho"
157,-1992.8305903884,4.32515815374438,0.361425304980811,"rho"
235,-3160.68199653387,21.5947525312754,0.522684601786874,"rho"
154,-2482.93211745294,13.1192719971846,0.292660209210079,"rho"
24,-1557.57216878955,6.63422592751865,0.285524809867123,"rho"
34,-2226.70383221644,9.05311453153135,0.439690468227327,"rho"
588,-1762.60636907669,18.8428413877019,0.352107436397087,"rho"
756,-1508.09675993214,1.61204999701465,0.239319461421578,"rho"
471,-2233.80734873371,9.86276536386785,0.338837280187353,"rho"
897,-2269.66872828725,57.5518307568781,0.347318781649626,"rho"
693,-1534.16471915392,1.05104508829229,0.260181160759396,"rho"
800,-1858.08401030768,73.0945256842759,0.261530783942303,"rho"
50,-2266.97724412787,3.84921399891,0.321024411877162,"rho"
42,-2900.67650200683,6.12637327643585,0.448090315648777,"rho"
165,-2248.48775789802,4.88562671174029,0.319473962370979,"rho"
126,-2075.31925228595,51.5122213185104,0.462154034365964,"rho"
911,-2615.85594670389,6.83377278468113,0.33604968090561,"rho"
816,-1510.85464077828,1.00344796417198,0.181406082037807,"rho"
430,-4187.67046492569,5.45090155177923,0.446344407810455,"rho"
589,-1804.33634609828,8.78762167216337,0.393367968265796,"rho"
649,-2085.79082225698,104.079896005099,0.384703641387479,"rho"
460,-2296.87356475646,45.0299158327143,0.540852195715204,"rho"
160,-1882.29157079022,16.1051471821989,0.328478294328319,"rho"
546,-1556.33969986529,5.32630072823196,0.157006573818001,"rho"
676,-1499.93670995858,1.69972154949768,0.161365704692382,"rho"
974,-1820.10044129362,79.1400137510887,0.310430492014001,"rho"
914,-2230.40419432696,11.7727808437224,0.323330661248795,"rho"
870,-2263.58080907602,1.62965555031508,0.339448890144274,"rho"
