do_grid,loglik,loglik_se,value,parameter
356,-1457.836477,0.093375332,420.4387002,beta_mu
603,-1459.619941,0.554868601,315.1188756,beta_mu
193,-1456.047803,0.273317525,337.065701,beta_mu
898,-1460.589003,0.306864326,688.1983472,beta_mu
862,-1464.43255,0.161968955,427.5703718,beta_mu
273,-1468.987051,0.396604588,764.0941667,beta_mu
907,-1461.395023,0.157429912,502.1655558,beta_mu
330,-1471.246572,0.273944846,1088.583161,beta_mu
305,-1466.83462,0.340684176,848.4914188,beta_mu
209,-1474.901963,0.180569874,64.59146861,beta_mu
921,-1457.710919,0.148520991,539.4017039,beta_mu
531,-1460.042907,0.183452731,298.4699018,beta_mu
586,-1461.93835,0.218757698,283.9294477,beta_mu
519,-1472.584309,0.248896097,806.0928688,beta_mu
192,-1460.691218,0.232857942,528.309966,beta_mu
509,-1466.446676,0.610689077,160.2196778,beta_mu
342,-1468.947551,0.131096359,131.8954166,beta_mu
303,-1460.21037,0.261606145,556.1077063,beta_mu
448,-1457.696666,0.37031448,346.2357168,beta_mu
302,-1463.612791,0.362725412,510.8307071,beta_mu
194,-1464.282851,0.2286629,801.6235856,beta_mu
118,-1472.504963,0.178252826,77.88578781,beta_mu
591,-1459.752056,0.149583371,285.2373979,beta_mu
990,-1463.287558,0.41999805,194.1442795,beta_mu
42,-1466.245122,0.194330099,213.7940454,beta_mu
905,-1466.83462,0.340684176,848.4914188,beta_mu
597,-1466.575788,0.496086269,225.8706673,beta_mu
994,-1464.282851,0.2286629,801.6235856,beta_mu
830,-1471.488285,0.347303835,99.33868232,beta_mu
185,-1464.269983,0.406232543,364.3613112,beta_mu
332,-1461.63721,0.883226786,262.473487,beta_mu
594,-1464.282851,0.2286629,801.6235856,beta_mu
908,-1463.674202,0.164305605,833.188527,beta_mu
742,-1468.947551,0.131096359,131.8954166,beta_mu
585,-1464.269983,0.406232543,364.3613112,beta_mu
606,-1459.649398,0.198973156,385.7254635,beta_mu
580,-1460.954842,0.383881609,562.7870764,beta_mu
598,-1457.134275,0.299350844,430.518653,beta_mu
852,-1461.709506,0.217836182,167.8232421,beta_mu
605,-1456.690003,0.174303387,477.8916322,beta_mu
910,-1477.625887,0.49258534,471.7412395,beta_mu
33,-1480.448876,0.488884277,987.3539419,beta_mu
588,-1466.132099,0.272478581,858.6315241,beta_mu
602,-1457.476495,0.105347216,481.1097637,beta_mu
773,-1466.071352,0.913742245,92.56304039,beta_mu
879,-1469.617757,0.186745942,1165.503538,beta_mu
996,-1465.942488,0.175451288,584.6969404,beta_mu
991,-1459.752056,0.149583371,285.2373979,beta_mu
324,-1463.366203,0.155137113,144.8523468,beta_mu
124,-1463.366203,0.155137113,144.8523468,beta_mu
625,-1465.143784,0.523790275,211.7616548,beta_mu
904,-1465.193358,0.279188301,272.5567036,beta_mu
878,-1474.527009,0.449116578,448.0231875,beta_mu
593,-1456.047803,0.273317525,337.065701,beta_mu
325,-1477.239595,0.349825278,1019.036035,beta_mu
89,-1461.534397,0.105178609,236.8133482,beta_mu
592,-1460.691218,0.232857942,528.309966,beta_mu
186,-1461.93835,0.218757698,283.9294477,beta_mu
86,-1472.104551,0.516807873,823.3074633,beta_mu
331,-1460.042907,0.183452731,298.4699018,beta_mu
36,-1456.524438,0.098980094,415.3951689,beta_mu
992,-1460.691218,0.232857942,528.309966,beta_mu
373,-1466.071352,0.913742245,92.56304039,beta_mu
913,-1457.351921,0.195569569,408.0292711,beta_mu
37,-1472.082522,0.373774549,820.7371017,beta_mu
353,-1461.570927,0.268781756,650.3837727,beta_mu
328,-1463.61034,0.224235017,856.9439519,beta_mu
401,-1474.228785,0.171949697,1328.0021,beta_mu
1,-1474.228785,0.171949697,1328.0021,beta_mu
34,-1471.475536,1.019746323,890.9857677,beta_mu
912,-1461.953379,0.236745571,560.59932,beta_mu
993,-1456.047803,0.273317525,337.065701,beta_mu
100,-1464.283706,0.255505918,754.2422348,beta_mu
518,-1472.504963,0.178252826,77.88578781,beta_mu
235,-1461.286087,0.119423082,294.4600331,beta_mu
173,-1466.071352,0.913742245,92.56304039,beta_mu
506,-1464.22579,0.350032889,197.4477522,beta_mu
105,-1466.83462,0.340684176,848.4914188,beta_mu
874,-1468.751619,0.592618457,265.0447412,beta_mu
35,-1461.286087,0.119423082,294.4600331,beta_mu
90,-1459.817059,0.267477342,664.494445,beta_mu
233,-1480.448876,0.488884277,987.3539419,beta_mu
207,-1468.606082,0.168935343,92.46365771,beta_mu
85,-1460.49373,0.199515766,738.0607269,beta_mu
334,-1463.950766,0.279092536,809.222527,beta_mu
99,-1463.659017,0.23811114,691.7350725,beta_mu
590,-1463.287558,0.41999805,194.1442795,beta_mu
855,-1460.010961,0.270526457,378.9145589,beta_mu
624,-1478.486412,0.424670621,1132.966604,beta_mu
884,-1459.415271,0.112459036,575.8419163,beta_mu
851,-1456.539244,0.109323903,322.4703241,beta_mu
880,-1458.154088,0.159910709,492.2061934,beta_mu
902,-1463.612791,0.362725412,510.8307071,beta_mu
39,-1482.673222,0.52123139,763.5610835,beta_mu
854,-1459.209241,0.183275343,270.7807949,beta_mu
40,-1469.870978,0.424789474,801.1566564,beta_mu
238,-1457.190377,0.1821471,456.7006805,beta_mu
885,-1460.49373,0.199515766,738.0607269,beta_mu
853,-1459.010471,0.311719077,401.4529451,beta_mu
329,-1457.007114,0.327077657,534.937132,beta_mu
234,-1471.475536,1.019746323,890.9857677,beta_mu
231,-1474.219688,0.48876069,692.7125857,beta_mu
858,-1457.672244,0.134583226,403.1803474,beta_mu
986,-1461.93835,0.218757698,283.9294477,beta_mu
998,-1457.134275,0.299350844,430.518653,beta_mu
333,-1455.54331,0.157511692,468.9933342,beta_mu
38,-1457.190377,0.1821471,456.7006805,beta_mu
997,-1466.575788,0.496086269,225.8706673,beta_mu
125,-1477.239595,0.349825278,1019.036035,beta_mu
232,-1464.389542,0.214781597,796.1975827,beta_mu
573,-1466.071352,0.913742245,92.56304039,beta_mu
911,-1460.092144,0.181375672,156.8784586,beta_mu
335,-1458.590819,0.323401624,501.0143445,beta_mu
8,-1463.547923,0.448826901,177.026234,beta_mu
914,-1458.1692,0.261795232,568.5785207,beta_mu
336,-1462.565124,0.402959754,144.6646469,beta_mu
32,-1464.389542,0.214781597,796.1975827,beta_mu
88,-1459.7548,0.191661949,410.5355493,beta_mu
886,-1472.104551,0.516807873,823.3074633,beta_mu
629,-1464.958055,0.244236109,526.0830082,beta_mu
323,-1464.22566,0.387009576,530.0901116,beta_mu
452,-1461.709506,0.217836182,167.8232421,beta_mu
883,-1463.079806,0.253659061,578.7338986,beta_mu
31,-1474.219688,0.48876069,692.7125857,beta_mu
121,-1457.710919,0.148520991,539.4017039,beta_mu
91,-1457.53462,0.294128958,558.1460465,beta_mu
236,-1456.524438,0.098980094,415.3951689,beta_mu
237,-1472.082522,0.373774549,820.7371017,beta_mu
370,-1493.560454,0.372176515,1868.9881,beta_mu
508,-1463.674202,0.164305605,833.188527,beta_mu
396,-1465.942488,0.175451288,584.6969404,beta_mu
942,-1468.947551,0.131096359,131.8954166,beta_mu
182,-1471.594698,0.281324459,151.6958221,beta_mu
4,-1471.688133,0.229608706,1043.06121,beta_mu
397,-1466.575788,0.496086269,225.8706673,beta_mu
400,-1465.623871,0.353783671,212.8268044,beta_mu
511,-1460.092144,0.181375672,156.8784586,beta_mu
514,-1458.1692,0.261795232,568.5785207,beta_mu
29,-1464.958055,0.244236109,526.0830082,beta_mu
623,-1464.506199,0.318170431,477.2301268,beta_mu
103,-1460.21037,0.261606145,556.1077063,beta_mu
505,-1466.83462,0.340684176,848.4914188,beta_mu
122,-1459.321361,0.33901012,530.4245389,beta_mu
736,-1462.565124,0.402959754,144.6646469,beta_mu
510,-1477.625887,0.49258534,471.7412395,beta_mu
225,-1465.143784,0.523790275,211.7616548,beta_mu
403,-1459.619941,0.554868601,315.1188756,beta_mu
857,-1464.395994,0.307913846,691.9655389,beta_mu
740,-1462.816173,0.306820465,497.7175502,beta_mu
873,-1468.987051,0.396604588,764.0941667,beta_mu
985,-1464.269983,0.406232543,364.3613112,beta_mu
6,-1459.649398,0.198973156,385.7254635,beta_mu
226,-1458.266641,0.131153041,343.4106799,beta_mu
117,-1462.711659,0.310152365,610.99994,beta_mu
828,-1469.849627,0.662986809,112.1786695,beta_mu
512,-1461.953379,0.236745571,560.59932,beta_mu
394,-1464.282851,0.2286629,801.6235856,beta_mu
848,-1457.696666,0.37031448,346.2357168,beta_mu
404,-1471.688133,0.229608706,1043.06121,beta_mu
350,-1464.876327,0.230151469,234.7092648,beta_mu
461,-1471.88547,0.580758319,20.3508541,beta_mu
3,-1459.619941,0.554868601,315.1188756,beta_mu
120,-1467.046659,0.264690012,770.5655081,beta_mu
621,-1480.082258,2.10168371,1038.802263,beta_mu
114,-1458.1692,0.261795232,568.5785207,beta_mu
959,-1471.522272,0.65969738,95.22673966,beta_mu
61,-1471.88547,0.580758319,20.3508541,beta_mu
901,-1458.392502,0.168274272,541.0884121,beta_mu
734,-1463.950766,0.279092536,809.222527,beta_mu
634,-1471.475536,1.019746323,890.9857677,beta_mu
846,-1459.433198,0.199352061,633.8969236,beta_mu
517,-1462.711659,0.310152365,610.99994,beta_mu
13,-1458.553834,0.216955273,588.1644513,beta_mu
739,-1459.006914,0.407613741,536.9925937,beta_mu
326,-1459.299409,0.15543318,388.6136427,beta_mu
126,-1459.299409,0.15543318,388.6136427,beta_mu
849,-1458.415161,0.195166166,349.4031349,beta_mu
116,-1463.436876,0.489533502,460.145506,beta_mu
820,-1470.057861,0.370650364,116.761749,beta_mu
741,-1463.757555,0.097608611,213.7860707,beta_mu
115,-1459.305958,0.256696422,456.4660075,beta_mu
227,-1457.506173,0.312025542,396.993942,beta_mu
513,-1457.351921,0.195569569,408.0292711,beta_mu
459,-1469.577377,0.256311018,243.1553352,beta_mu
229,-1464.958055,0.244236109,526.0830082,beta_mu
516,-1463.436876,0.489533502,460.145506,beta_mu
399,-1463.920993,0.381626408,497.1564694,beta_mu
627,-1457.506173,0.312025542,396.993942,beta_mu
119,-1472.584309,0.248896097,806.0928688,beta_mu
735,-1458.590819,0.323401624,501.0143445,beta_mu
515,-1459.305958,0.256696422,456.4660075,beta_mu
856,-1456.051858,0.258402416,476.3577268,beta_mu
344,-1456.192242,0.143796226,613.608713,beta_mu
847,-1460.419506,0.166229412,184.3151507,beta_mu
340,-1462.816173,0.306820465,497.7175502,beta_mu
903,-1460.21037,0.261606145,556.1077063,beta_mu
631,-1474.219688,0.48876069,692.7125857,beta_mu
745,-1461.937546,0.317608644,490.4819301,beta_mu
744,-1456.192242,0.143796226,613.608713,beta_mu
570,-1493.560454,0.372176515,1868.9881,beta_mu
10,-1459.655098,0.42285073,566.4333241,beta_mu
497,-1466.580296,0.366415832,701.6638274,beta_mu
499,-1463.659017,0.23811114,691.7350725,beta_mu
450,-1470.073624,0.486097361,45.2997361,beta_mu
347,-1462.767405,0.202936312,739.7942478,beta_mu
170,-1493.560454,0.372176515,1868.9881,beta_mu
930,-1471.246572,0.273944846,1088.583161,beta_mu
507,-1461.395023,0.157429912,502.1655558,beta_mu
398,-1457.134275,0.299350844,430.518653,beta_mu
633,-1480.448876,0.488884277,987.3539419,beta_mu
738,-1458.494158,0.200264002,443.8627523,beta_mu
424,-1478.486412,0.424670621,1132.966604,beta_mu
493,-1466.737156,0.328299742,842.0953705,beta_mu
402,-1457.476495,0.105347216,481.1097637,beta_mu
405,-1456.690003,0.174303387,477.8916322,beta_mu
349,-1468.755365,0.284927172,686.7074297,beta_mu
937,-1461.198591,0.135608681,672.3985,beta_mu
179,-1470.476812,0.954145795,143.906919,beta_mu
341,-1463.757555,0.097608611,213.7860707,beta_mu
343,-1458.793448,0.122163055,474.2793928,beta_mu
123,-1464.22566,0.387009576,530.0901116,beta_mu
377,-1468.586104,0.382050488,138.891257,beta_mu
494,-1463.34478,0.243174698,405.2104469,beta_mu
988,-1466.132099,0.272478581,858.6315241,beta_mu
345,-1461.937546,0.317608644,490.4819301,beta_mu
632,-1464.389542,0.214781597,796.1975827,beta_mu
935,-1458.590819,0.323401624,501.0143445,beta_mu
770,-1493.560454,0.372176515,1868.9881,beta_mu
102,-1463.612791,0.362725412,510.8307071,beta_mu
498,-1460.589003,0.306864326,688.1983472,beta_mu
718,-1472.504963,0.178252826,77.88578781,beta_mu
200,-1465.623871,0.353783671,212.8268044,beta_mu
709,-1466.446676,0.610689077,160.2196778,beta_mu
492,-1459.425386,0.317973288,64.15400711,beta_mu
281,-1493.322635,1.109630599,1776.550938,beta_mu
11,-1457.721188,0.31103539,616.0358978,beta_mu
393,-1456.047803,0.273317525,337.065701,beta_mu
931,-1460.042907,0.183452731,298.4699018,beta_mu
934,-1463.950766,0.279092536,809.222527,beta_mu
5,-1456.690003,0.174303387,477.8916322,beta_mu
496,-1461.119964,0.354314673,585.123382,beta_mu
940,-1462.816173,0.306820465,497.7175502,beta_mu
348,-1459.605633,0.279251031,587.4397567,beta_mu
204,-1471.688133,0.229608706,1043.06121,beta_mu
201,-1474.228785,0.171949697,1328.0021,beta_mu
941,-1463.757555,0.097608611,213.7860707,beta_mu
2,-1457.476495,0.105347216,481.1097637,beta_mu
495,-1466.347409,0.214145062,706.2123046,beta_mu
406,-1459.649398,0.198973156,385.7254635,beta_mu
12,-1460.029594,0.182562887,319.5921225,beta_mu
622,-1457.636939,0.18927935,412.5247517,beta_mu
737,-1461.198591,0.135608681,672.3985,beta_mu
318,-1472.504963,0.178252826,77.88578781,beta_mu
939,-1459.006914,0.407613741,536.9925937,beta_mu
346,-1457.743153,0.157388464,555.0671419,beta_mu
429,-1464.958055,0.244236109,526.0830082,beta_mu
933,-1455.54331,0.157511692,468.9933342,beta_mu
261,-1471.88547,0.580758319,20.3508541,beta_mu
503,-1460.21037,0.261606145,556.1077063,beta_mu
203,-1459.619941,0.554868601,315.1188756,beta_mu
746,-1457.743153,0.157388464,555.0671419,beta_mu
451,-1456.539244,0.109323903,322.4703241,beta_mu
177,-1468.586104,0.382050488,138.891257,beta_mu
932,-1461.63721,0.883226786,262.473487,beta_mu
845,-1461.830041,0.300194253,566.7955922,beta_mu
936,-1462.565124,0.402959754,144.6646469,beta_mu
938,-1458.494158,0.200264002,443.8627523,beta_mu
626,-1458.266641,0.131153041,343.4106799,beta_mu
113,-1457.351921,0.195569569,408.0292711,beta_mu
824,-1478.486412,0.424670621,1132.966604,beta_mu
338,-1458.494158,0.200264002,443.8627523,beta_mu
423,-1464.506199,0.318170431,477.2301268,beta_mu
202,-1457.476495,0.105347216,481.1097637,beta_mu
500,-1464.283706,0.255505918,754.2422348,beta_mu
433,-1480.448876,0.488884277,987.3539419,beta_mu
458,-1457.672244,0.134583226,403.1803474,beta_mu
427,-1457.506173,0.312025542,396.993942,beta_mu
502,-1463.612791,0.362725412,510.8307071,beta_mu
431,-1474.219688,0.48876069,692.7125857,beta_mu
454,-1459.209241,0.183275343,270.7807949,beta_mu
460,-1457.668116,0.11589135,677.7808117,beta_mu
68,-1481.567575,0.726632902,1080.410458,beta_mu
501,-1458.392502,0.168274272,541.0884121,beta_mu
491,-1457.53462,0.294128958,558.1460465,beta_mu
425,-1465.143784,0.523790275,211.7616548,beta_mu
65,-1460.123635,0.334592885,152.9922318,beta_mu
337,-1461.198591,0.135608681,672.3985,beta_mu
205,-1456.690003,0.174303387,477.8916322,beta_mu
970,-1493.560454,0.372176515,1868.9881,beta_mu
469,-1482.204807,3.264388558,415.6853682,beta_mu
567,-1461.606432,0.238896776,38.09689389,beta_mu
456,-1456.051858,0.258402416,476.3577268,beta_mu
504,-1465.193358,0.279188301,272.5567036,beta_mu
282,-1462.101222,0.179641366,117.9882326,beta_mu
453,-1459.010471,0.311719077,401.4529451,beta_mu
59,-1469.577377,0.256311018,243.1553352,beta_mu
178,-1460.356138,0.126565382,244.4449242,beta_mu
289,-1461.534397,0.105178609,236.8133482,beta_mu
367,-1461.606432,0.238896776,38.09689389,beta_mu
767,-1461.606432,0.238896776,38.09689389,beta_mu
208,-1463.547923,0.448826901,177.026234,beta_mu
287,-1468.997469,0.445853126,792.6135935,beta_mu
378,-1460.356138,0.126565382,244.4449242,beta_mu
578,-1460.356138,0.126565382,244.4449242,beta_mu
761,-1467.032412,0.321471291,181.6025797,beta_mu
449,-1458.415161,0.195166166,349.4031349,beta_mu
70,-1463.896556,0.088998566,211.1340811,beta_mu
706,-1464.22579,0.350032889,197.4477522,beta_mu
455,-1460.010961,0.270526457,378.9145589,beta_mu
67,-1466.724215,0.570324836,143.6376934,beta_mu
374,-1458.032065,0.19539372,389.3788235,beta_mu
206,-1459.649398,0.198973156,385.7254635,beta_mu
292,-1459.425386,0.317973288,64.15400711,beta_mu
708,-1463.674202,0.164305605,833.188527,beta_mu
733,-1455.54331,0.157511692,468.9933342,beta_mu
69,-1482.204807,3.264388558,415.6853682,beta_mu
176,-1461.41284,0.119766979,776.4630314,beta_mu
369,-1462.952568,0.235821652,757.8527314,beta_mu
63,-1462.48087,0.133924839,713.4501826,beta_mu
426,-1458.266641,0.131153041,343.4106799,beta_mu
771,-1465.007588,0.485661916,271.3539725,beta_mu
64,-1461.092153,0.202753514,261.5985194,beta_mu
372,-1460.061498,0.191548752,487.946764,beta_mu
825,-1465.143784,0.523790275,211.7616548,beta_mu
198,-1457.134275,0.299350844,430.518653,beta_mu
875,-1476.996956,0.356540731,1183.349465,beta_mu
174,-1458.032065,0.19539372,389.3788235,beta_mu
199,-1463.920993,0.381626408,497.1564694,beta_mu
371,-1465.007588,0.485661916,271.3539725,beta_mu
266,-1460.531727,0.56097622,74.94974246,beta_mu
339,-1459.006914,0.407613741,536.9925937,beta_mu
432,-1464.389542,0.214781597,796.1975827,beta_mu
774,-1458.032065,0.19539372,389.3788235,beta_mu
457,-1464.395994,0.307913846,691.9655389,beta_mu
769,-1462.952568,0.235821652,757.8527314,beta_mu
929,-1457.007114,0.327077657,534.937132,beta_mu
286,-1472.104551,0.516807873,823.3074633,beta_mu
309,-1466.446676,0.610689077,160.2196778,beta_mu
285,-1460.49373,0.199515766,738.0607269,beta_mu
14,-1470.79941,0.714366183,525.4688042,beta_mu
66,-1460.531727,0.56097622,74.94974246,beta_mu
434,-1471.475536,1.019746323,890.9857677,beta_mu
765,-1461.272411,0.351981022,459.1538458,beta_mu
376,-1461.41284,0.119766979,776.4630314,beta_mu
171,-1465.007588,0.485661916,271.3539725,beta_mu
210,-1459.655098,0.42285073,566.4333241,beta_mu
711,-1460.092144,0.181375672,156.8784586,beta_mu
197,-1466.575788,0.496086269,225.8706673,beta_mu
682,-1462.101222,0.179641366,117.9882326,beta_mu
707,-1461.395023,0.157429912,502.1655558,beta_mu
766,-1463.42269,0.314465082,622.1102759,beta_mu
574,-1458.032065,0.19539372,389.3788235,beta_mu
571,-1465.007588,0.485661916,271.3539725,beta_mu
293,-1466.737156,0.328299742,842.0953705,beta_mu
705,-1466.83462,0.340684176,848.4914188,beta_mu
290,-1459.817059,0.267477342,664.494445,beta_mu
768,-1460.633706,0.292874696,670.5930458,beta_mu
763,-1457.365451,0.187383341,382.2665786,beta_mu
576,-1461.41284,0.119766979,776.4630314,beta_mu
764,-1458.116596,0.202089338,513.9127589,beta_mu
762,-1461.404517,0.207538316,297.9000662,beta_mu
772,-1460.061498,0.191548752,487.946764,beta_mu
827,-1457.506173,0.312025542,396.993942,beta_mu
181,-1465.291598,0.511845599,796.3823022,beta_mu
681,-1493.322635,1.109630599,1776.550938,beta_mu
577,-1468.586104,0.382050488,138.891257,beta_mu
829,-1464.958055,0.244236109,526.0830082,beta_mu
826,-1458.266641,0.131153041,343.4106799,beta_mu
714,-1458.1692,0.261795232,568.5785207,beta_mu
710,-1477.625887,0.49258534,471.7412395,beta_mu
368,-1460.633706,0.292874696,670.5930458,beta_mu
180,-1460.954842,0.383881609,562.7870764,beta_mu
175,-1459.770772,0.174179118,533.7483062,beta_mu
462,-1464.43255,0.161968955,427.5703718,beta_mu
961,-1467.032412,0.321471291,181.6025797,beta_mu
314,-1458.1692,0.261795232,568.5785207,beta_mu
317,-1462.711659,0.310152365,610.99994,beta_mu
819,-1460.850574,0.453465491,249.8618012,beta_mu
375,-1459.770772,0.174179118,533.7483062,beta_mu
422,-1457.636939,0.18927935,412.5247517,beta_mu
575,-1459.770772,0.174179118,533.7483062,beta_mu
259,-1469.577377,0.256311018,243.1553352,beta_mu
57,-1464.395994,0.307913846,691.9655389,beta_mu
743,-1458.793448,0.122163055,474.2793928,beta_mu
967,-1461.606432,0.238896776,38.09689389,beta_mu
565,-1461.272411,0.351981022,459.1538458,beta_mu
569,-1462.952568,0.235821652,757.8527314,beta_mu
321,-1457.710919,0.148520991,539.4017039,beta_mu
572,-1460.061498,0.191548752,487.946764,beta_mu
421,-1480.082258,2.10168371,1038.802263,beta_mu
62,-1464.43255,0.161968955,427.5703718,beta_mu
715,-1459.305958,0.256696422,456.4660075,beta_mu
409,-1474.901963,0.180569874,64.59146861,beta_mu
310,-1477.625887,0.49258534,471.7412395,beta_mu
263,-1462.48087,0.133924839,713.4501826,beta_mu
821,-1480.082258,2.10168371,1038.802263,beta_mu
294,-1463.34478,0.243174698,405.2104469,beta_mu
291,-1457.53462,0.294128958,558.1460465,beta_mu
717,-1462.711659,0.310152365,610.99994,beta_mu
712,-1461.953379,0.236745571,560.59932,beta_mu
169,-1462.952568,0.235821652,757.8527314,beta_mu
962,-1461.404517,0.207538316,297.9000662,beta_mu
265,-1460.123635,0.334592885,152.9922318,beta_mu
713,-1457.351921,0.195569569,408.0292711,beta_mu
258,-1457.672244,0.134583226,403.1803474,beta_mu
315,-1459.305958,0.256696422,456.4660075,beta_mu
311,-1460.092144,0.181375672,156.8784586,beta_mu
822,-1457.636939,0.18927935,412.5247517,beta_mu
313,-1457.351921,0.195569569,408.0292711,beta_mu
319,-1472.584309,0.248896097,806.0928688,beta_mu
58,-1457.672244,0.134583226,403.1803474,beta_mu
264,-1461.092153,0.202753514,261.5985194,beta_mu
320,-1467.046659,0.264690012,770.5655081,beta_mu
365,-1461.272411,0.351981022,459.1538458,beta_mu
283,-1463.079806,0.253659061,578.7338986,beta_mu
716,-1463.436876,0.489533502,460.145506,beta_mu
965,-1461.272411,0.351981022,459.1538458,beta_mu
172,-1460.061498,0.191548752,487.946764,beta_mu
260,-1457.668116,0.11589135,677.7808117,beta_mu
969,-1462.952568,0.235821652,757.8527314,beta_mu
60,-1457.668116,0.11589135,677.7808117,beta_mu
963,-1457.365451,0.187383341,382.2665786,beta_mu
957,-1464.658757,0.231026532,356.1146618,beta_mu
257,-1464.395994,0.307913846,691.9655389,beta_mu
568,-1460.633706,0.292874696,670.5930458,beta_mu
687,-1468.997469,0.445853126,792.6135935,beta_mu
686,-1472.104551,0.516807873,823.3074633,beta_mu
966,-1463.42269,0.314465082,622.1102759,beta_mu
964,-1458.116596,0.202089338,513.9127589,beta_mu
566,-1463.42269,0.314465082,622.1102759,beta_mu
312,-1461.953379,0.236745571,560.59932,beta_mu
960,-1466.463006,0.497700866,277.5974005,beta_mu
679,-1469.617757,0.186745942,1165.503538,beta_mu
254,-1459.209241,0.183275343,270.7807949,beta_mu
678,-1474.527009,0.449116578,448.0231875,beta_mu
818,-1465.793857,0.371000894,459.5874365,beta_mu
322,-1459.321361,0.33901012,530.4245389,beta_mu
288,-1459.7548,0.191661949,410.5355493,beta_mu
968,-1460.633706,0.292874696,670.5930458,beta_mu
685,-1460.49373,0.199515766,738.0607269,beta_mu
366,-1463.42269,0.314465082,622.1102759,beta_mu
817,-1461.370194,0.256120684,695.4643215,beta_mu
255,-1460.010961,0.270526457,378.9145589,beta_mu
677,-1488.064945,0.31736839,1556.515206,beta_mu
253,-1459.010471,0.311719077,401.4529451,beta_mu
958,-1463.042116,0.319172097,618.5836475,beta_mu
316,-1463.436876,0.489533502,460.145506,beta_mu
689,-1461.534397,0.105178609,236.8133482,beta_mu
262,-1464.43255,0.161968955,427.5703718,beta_mu
684,-1459.415271,0.112459036,575.8419163,beta_mu
256,-1456.051858,0.258402416,476.3577268,beta_mu
823,-1464.506199,0.318170431,477.2301268,beta_mu
680,-1458.154088,0.159910709,492.2061934,beta_mu
104,-1465.193358,0.279188301,272.5567036,beta_mu
690,-1459.817059,0.267477342,664.494445,beta_mu
284,-1459.415271,0.112459036,575.8419163,beta_mu
683,-1463.079806,0.253659061,578.7338986,beta_mu
482,-1462.101222,0.179641366,117.9882326,beta_mu
700,-1464.283706,0.255505918,754.2422348,beta_mu
688,-1459.7548,0.191661949,410.5355493,beta_mu
481,-1493.322635,1.109630599,1776.550938,beta_mu
479,-1469.617757,0.186745942,1165.503538,beta_mu
379,-1470.476812,0.954145795,143.906919,beta_mu
486,-1472.104551,0.516807873,823.3074633,beta_mu
485,-1460.49373,0.199515766,738.0607269,beta_mu
478,-1474.527009,0.449116578,448.0231875,beta_mu
489,-1461.534397,0.105178609,236.8133482,beta_mu
484,-1459.415271,0.112459036,575.8419163,beta_mu
487,-1468.997469,0.445853126,792.6135935,beta_mu
477,-1488.064945,0.31736839,1556.515206,beta_mu
488,-1459.7548,0.191661949,410.5355493,beta_mu
480,-1458.154088,0.159910709,492.2061934,beta_mu
483,-1463.079806,0.253659061,578.7338986,beta_mu
490,-1459.817059,0.267477342,664.494445,beta_mu
383,-1460.995615,0.5066071,161.8711733,beta_mu
989,-1468.513475,0.487501227,282.646843,beta_mu
87,-1468.997469,0.445853126,792.6135935,beta_mu
551,-1487.411324,0.71700776,1440.182826,beta_mu
549,-1468.755365,0.284927172,686.7074297,beta_mu
550,-1464.876327,0.230151469,234.7092648,beta_mu
548,-1459.605633,0.279251031,587.4397567,beta_mu
101,-1458.392502,0.168274272,541.0884121,beta_mu
