"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","E_0","I_0","tau"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,-690.147506568635,0.0497457965561757,816.463904557108,0.158084979651813,5.42839713740916,-18.8885565043027,-5.3592191670509,0.271647965416011,-3.43652227471363,-18.1167715234534,7.9166388554221,0.99988655961766,0.0906068786058207,4.33263711597587e-05,6.64163304539785e-06,0.101714986012419
326,-750.722711646592,0.120368729160896,2462.37657867827,0.61470345929948,0.891297098447387,-9.95822176527563,-1.95332636031852,1.01344821853307,-4.69232646948799,-3.18837932389072,13.7950544608536,0.44296120941889,0.00869647345253123,0.000128448299422603,5.63151294881214e-05,0.0972862186147278
314,-635.772920113012,0.0754060578301842,563.5391987418,0.164875918494559,-2.58442772206273,-9.52275703304412,-4.73145399190652,-6.22583156764458,-1.29284280139062,-11.7898706431261,8.6508778356722,0.995511521666509,0.00327205063912095,3.24357897706277e-05,1.31475784117077e-05,0.0112736323169443
144,-480.038947579584,0.0412118777909897,91.6659375277907,0.00136824269862001,-6.95843366995536,0.951840094968204,-6.19995626475729,3.64623994397045,-2.72513701647741,3.07578279243855,8.45592162592238,0.77551105438807,0.218562884738482,1.76515402142804e-05,3.6132018517523e-06,0.0816150154951033
844,-488.600867252641,0.0693642264642946,226.130240662074,0.113615736574471,3.33612194393004,-15.6222964008819,-0.921911052564956,-5.60383021688639,-3.60619004990341,-15.555580783008,8.4694220063703,0.770285262970618,0.163140242549485,2.47869320723748e-05,2.73234267492598e-06,0.0733604243779294
744,-480.576928360458,0.046290515596066,68.665938357507,2.94730617911028e-05,-12.7133342960642,-5.72828688328769,-9.41679957555907,4.71360633002689,-3.81192609713325,4.92019408636231,9.15527057673441,0.868726880476544,0.318402934747363,1.58748865260733e-05,2.45650433374171e-06,0.00902084133008251
344,-480.061441534959,0.0360435362252174,77.5102964221146,1.50858787015891e-07,-13.0165978378143,-23.4669638621955,-6.57661230491622,4.46168400891493,-3.64898792961589,4.58869464529403,10.0400145902526,0.722793186002579,0.266436662570294,2.77543902839779e-05,3.02200879913272e-06,0.0949339488437933
44,-483.53050429009,0.0436734642527429,167.22601988555,0.0438922833131458,-10.2817405065913,0.739673233934896,-15.3236166436886,7.12221621845748,-9.28762389381038,-11.8345945462862,8.35822459566717,0.788938687348044,0.190936004041589,1.7499415885483e-05,2.66303696362271e-06,0.0678697916327336
319,-709.526802257317,0.0514029393849257,336.16792377851,0.150180535861814,1.03873034023168,-10.1088148876682,-6.3066765899558,-3.20516735535381,-6.72706279808621,-1.94648406398875,7.12824538825766,0.964708564576691,0.0947197795884931,9.1653160395128e-06,1.03663943470565e-05,0.0572088751825718
494,-679.174319225384,0.105429972211157,640.171619591012,0.0854735216525976,-5.86070725087541,-9.71150955728888,-6.03291451986287,-9.32761469010496,-7.50271704535984,-9.95812886407298,5.90782612508248,0.841332461571907,0.0495761846713821,9.76730234574891e-06,3.77967364913345e-06,0.125951257969097
304,-828.288861573689,0.0655917904166682,645.29242346954,0.122579446983949,2.93973569217078,-13.1859520815075,2.76402293225511,-15.7078628670086,-12.6322787658749,-9.19467163394562,6.78764807572604,0.847079478937464,0.0409945087329797,2.41289433738121e-06,2.35578521439609e-06,0.0952259511947205
865,-630.720741247455,0.0470469214366258,410.629542755246,0.111658151975289,0.687281580183929,-1.38810613350807,3.98436662736529,-21.1412870834001,-1.54072402450527,-1.49538417094928,8.2252095218992,0.810838379727122,0.00111156775137868,2.38623104368162e-06,7.3812761888839e-06,0.112295778592388
523,-692.05956317329,0.05203540919863,819.554594128675,0.124953639006959,-10.714524185593,-9.75212707103719,0.961952854438686,-6.2981607241964,-7.5118365937571,-1.11485916505147,7.66097649259748,0.999855206943308,0.0854398709226916,2.58031679397242e-05,5.91307741731712e-06,0.0719968408045353
723,-687.159722362544,0.0539105334639155,627.406284709494,0.196833580280091,-13.0984551301224,-8.56255216795264,-9.77728893469143,-24.5349977734716,-6.38708130876266,-6.5774393450316,7.70816071859498,0.984388022999892,0.114509693268134,3.701620449543e-05,3.72928962986286e-06,0.0870470846188012
465,-636.75688934818,0.0520929962582199,525.270382258251,0.151198909453764,2.39824972290992,-9.58655321772626,-20.536755069617,-22.0829566221607,-0.18427737476361,-4.35764555080262,7.45534829612558,0.948442149285881,0.0340674490858389,1.99499121683068e-06,1.23822226352627e-05,0.0781015953900712
614,-627.941097337034,0.0737798879696308,416.226402772969,0.0963020357155409,-4.96900746940578,0.13486914114875,1.92633752023723,-14.8533688559451,-18.760386520837,-8.6370840461231,9.01351474889661,0.999978023376491,0.00559005405558317,5.4254033152693e-06,9.50417594809774e-06,0.019711877230915
771,-498.351387574192,0.0322733736041877,93.4987354289358,0.00527654469202064,-14.4094342184222,-0.421728443919543,1.38127219029461,-9.40202774355443,-5.43645610927798,4.46368069018473,7.53963328673192,0.739869170031225,0.498620347291677,2.4483581399536e-06,2.22186335286477e-06,0.14949510634939
320,-997.026085655602,0.0535168697256147,660.287711392503,0.159108513898199,-3.30498032816501,-9.059112837885,-6.76377175861163,-2.40954839953889,-4.73357387271404,1.10700303139883,6.70547068825611,0.999983300828993,0.0596212029595398,1.85378937999883e-06,2.60498058762538e-06,0.0784853068432506
307,-775.68437249215,0.0483387853683823,569.335401655645,0.105778433648528,-2.18862327429856,-16.2479803265796,1.08487137939532,-9.42823313610968,-4.23695482543219,-1.79891494629045,6.59859650865185,0.56021496776078,0.10356589800108,7.76577865966453e-06,1.23223025918345e-05,0.082363445550474
313,-828.152840915704,0.118023166933333,57.9762832935104,0.0732713107101391,3.03971571476077,-7.86332792363586,-7.60228198814227,-10.7651316486072,-16.0728858270818,-5.54591673224398,8.47850811843109,0.976075140034191,0.67985589520632,5.82397502476006e-05,1.01385763814041e-05,0.101403183047655
471,-501.509654132629,0.0427609141258542,167.393134529226,0.0491952799606231,-14.7818838626783,-17.7238274543009,-10.528878849778,-9.63447500184975,-1.49433427042435,1.98160395814221,7.04270742288685,0.754934803440736,0.263199902114452,3.63295313537665e-06,2.54300540469678e-06,0.233236624584918
297,-760.248164893126,0.0549200853960344,306.560980416032,0.119374096512874,-11.2851931004402,1.082906059461,-0.420824097441259,-7.94817917716562,-5.2691904537123,-6.81298403964298,12.7726357914223,0.844250208447949,0.0897092598284828,1.93186921305111e-05,1.46947714117659e-05,0.09430185959947
830,-664.416202865841,0.0503152589356473,200.320008688143,0.156174355221651,-0.289099549661471,-5.20476361594727,4.08982114697799,-12.7611471810111,3.82867017652996,-16.721050644852,10.2443540181809,0.612245988189419,0.272846085291752,1.6789747258723e-05,3.80357783299586e-06,0.0799650010126489
301,-674.374080835891,0.0629097980709985,419.853652118461,0.157838131193127,-6.60655049818779,-8.33101145539977,-10.3892604664469,-10.6823451863278,-5.13936774359436,-2.07178202212784,8.3748226572603,0.708908646725218,0.0853130466253377,9.26366940851498e-06,3.4278880123822e-05,0.0539543237894478
94,-764.603550738078,6.40706554891584,523.934169051961,3.90271053986504e-05,-2.45936666975478,0.607031799653287,-0.467373291505075,-6.67445877077493,-3.48820203974931,-15.0628968092367,4.91874041266382,0.931230332212954,0.0357149570309657,1.80713383874761e-05,8.8976828738641e-06,0.128812511348339
388,-557.372923351291,0.051473083145323,250.372796165368,0.145405351952491,-5.06115829068685,-14.0072446685827,-4.85239525933691,-7.66664471151634,-5.0025888045792,-11.4558170228845,9.62994918652402,0.557962263462012,0.163264191258022,1.01988291633334e-05,1.06421723288349e-05,0.252165846654242
310,-802.604414193712,0.136454888454178,781.435138929983,0.156743980604533,-3.09379934975301,1.66932221096956,-4.64847698223302,-7.5794371384347,-2.12198744955974,-13.7075407549918,7.37614971396057,0.81513224135866,0.0115250584106945,4.05018108553136e-05,2.20386642565987e-05,0.0172120379155284
