"do_grid","loglik","loglik_se","value","parameter"
110,-2591.93810123023,39.2582385377026,10.5923739313866,"iota"
917,-2198.67503738496,42.7183831265886,18.6893388693239,"iota"
421,-2136.61881137442,20.6174000643739,23.3161759767166,"iota"
910,-1930.96629096724,10.5923136301282,10.5923739313866,"iota"
108,-2361.78384053541,73.2203407815944,8.27895537769021,"iota"
815,-5174.69972760858,5.54677876979949,16.3759203156275,"iota"
603,-1766.27279844013,8.66762423930443,2.49540899344929,"iota"
111,-2895.80962690507,24.3309640388669,11.7490832082348,"iota"
909,-2438.67158480799,14.7483290799421,9.4356646545384,"iota"
109,-2055.64014759967,23.4345905886639,9.4356646545384,"iota"
908,-2305.84885456954,11.9244013118516,8.27895537769021,"iota"
904,-2494.9035006552,20.5102978970021,3.65211827029748,"iota"
907,-2004.37110644354,29.764878901216,7.12224610084203,"iota"
201,-2969.38312493491,25.5688342845465,0.181990439752921,"iota"
368,-1528.27017966884,5.2141412539095,77.6815119885813,"iota"
621,-1584.30046009679,15.1818932059543,23.3161759767166,"iota"
107,-2156.31715589044,25.7415920636081,7.12224610084203,"iota"
204,-1553.48596860532,1.00825051785013,3.65211827029748,"iota"
835,-2672.15615382451,16.8219449575745,39.5101058525912,"iota"
916,-2012.80330402803,15.810037238185,17.5326295924757,"iota"
911,-2867.25746805182,1.55325952917554,11.7490832082348,"iota"
422,-2756.00678122827,122.521660378606,24.4728852535648,"iota"
367,-1550.54937195738,1.6546142182789,76.5248027117331,"iota"
918,-1832.32206266853,7.78007255234835,19.8460481461721,"iota"
912,-2926.20700341505,11.9948920060777,12.905792485083,"iota"
112,-1978.91367647118,43.2100742152606,12.905792485083,"iota"
106,-1686.32184536184,1.05574498986366,5.96553682399384,"iota"
304,-2279.6959496584,7.22302639255549,3.65211827029748,"iota"
501,-3077.66577152128,54.1727286556873,0.181990439752921,"iota"
206,-2207.82917258458,58.4247041324127,5.96553682399384,"iota"
203,-1641.30407884679,34.7355640786546,2.49540899344929,"iota"
505,-1483.77038485571,0.415965649009159,4.80882754714566,"iota"
602,-1496.99168523393,1.86851545553226,1.33869971660111,"iota"
601,-1562.78864155672,0.551203530715903,0.181990439752921,"iota"
406,-2381.89448622954,13.9506381350813,5.96553682399384,"iota"
906,-1887.60411925643,1.05331409962294,5.96553682399384,"iota"
920,-1750.71325524057,19.6443178987983,22.1594666998684,"iota"
913,-2893.76841029733,0.834728819966383,14.0625017619311,"iota"
307,-2441.37804628953,22.7926831908526,7.12224610084203,"iota"
15,-2710.55301628552,12.9098675458293,16.3759203156275,"iota"
905,-2395.03451076365,14.4730181271979,4.80882754714566,"iota"
314,-4856.37453494107,72.9200186064741,15.2192110387793,"iota"
424,-1838.20397254937,39.9821017757211,26.7863038072612,"iota"
808,-1875.77428093747,8.07339668502012,8.27895537769021,"iota"
809,-2404.12192462039,38.1603401062158,9.4356646545384,"iota"
19,-2064.58406194075,13.0241756614775,21.0027574230202,"iota"
17,-1696.0902443004,21.9002929742807,18.6893388693239,"iota"
366,-1532.86625708186,1.46956501729507,75.3680934348849,"iota"
637,-2794.53871414117,0.883360279092604,41.8235244062876,"iota"
423,-1765.96103373116,9.13833643671296,25.629594530413,"iota"
915,-2570.2238405605,47.8559760212498,16.3759203156275,"iota"
921,-2086.94192095079,9.20373743611261,23.3161759767166,"iota"
914,-2259.87395549987,1.0773954661854,15.2192110387793,"iota"
425,-2084.51435701881,10.7390651027589,27.9430130841094,"iota"
306,-1694.97366342505,3.60550251931215,5.96553682399384,"iota"
