time,med,upper,lower,week
1996.82240437158,29.418960378757724,65.86011921170943,13.05387096577676,95
1996.84153005464,30.898785771981103,68.41867051444828,13.17423919896415,96
1996.8606557377,29.98230966409325,68.18369932562427,13.080024268770826,97
1996.87978142077,33.36229556933195,77.62274887799698,14.021046245492045,98
1996.89890710383,29.7628453895639,67.46274556485501,12.947449274208068,99
1996.91803278689,29.870306964169508,66.78702890039004,13.170569982465118,100
1996.93715846995,30.009587861721606,68.26705997538406,12.961114228077426,101
1996.95628415301,30.077956209717186,67.70074955618672,12.997456410863322,102
1996.97540983607,29.084861456931506,65.61147647871476,12.819228951414907,103
1997,30.121380255042922,68.51148561464193,12.923615376307527,104
1997.01917808219,29.68376605633324,68.68948109784898,13.083703144904595,105
1997.03835616438,35.23471207758364,83.90832957702003,14.446367473917112,106
1997.05753424658,46.2098506041568,124.32575950079885,19.130714874731524,107
1997.07671232877,32.454637560821716,73.221115945658525,13.70584110947194,108
1997.09589041096,32.84698734064108,73.78847470947188,14.309783116521032,109
1997.11506849315,33.142048246475376,74.3517502768594,14.294674870522009,110
1997.13424657534,32.49198446004736,73.42355600151852,13.869066385461789,111
1997.15342465753,30.577884001255303,68.47368787647945,13.438832750149372,112
1997.17260273973,33.79399469760794,77.91381273219321,14.407673153316326,113
1997.19178082192,39.735566225679726,102.00907998897597,16.378560403253264,114
1997.21095890411,30.94125174585025,68.80548688052495,13.551269564034572,115
1997.2301369863,34.14504067940096,77.17791264400371,14.448126548453653,116
1997.24931506849,28.764924272618835,62.506756632498266,13.130417028322382,117
1997.26849315068,30.58417587355933,68.22797612364458,13.749728875107017,118
1997.28767123288,29.435908222804795,64.60219151470527,13.055830306803756,119
1997.30684931507,32.839298442585736,73.35669349313483,14.114857933803076,120
1997.32602739726,34.67043554096804,80.33743122534747,15.08135261882968,121
1997.34520547945,32.185888402628756,70.01555103378251,14.088455340515594,122
1997.36438356164,39.639582495288124,96.94602968433625,17.168624324585412,123
1997.38356164384,34.229193243388295,77.20971915018943,14.465641567006783,124
1997.40273972603,34.18856582084964,77.91853073216647,14.61578231954058,125
1997.42191780822,36.36137872653065,87.28103445000386,14.998383798657484,126
1997.44109589041,33.78710341596688,77.52918730672616,14.370347288425299,127
1997.4602739726,31.561986306224092,70.3623656304087,13.612114228402536,128
1997.47945205479,31.671084916100334,72.94549768017285,13.820329571054414,129
1997.49863013699,39.58342270856287,104.67873127114507,15.223950556500272,130
1997.51780821918,30.87748696735703,70.60793651163306,13.554727055622324,131
1997.53698630137,32.61070219694564,74.41722673998208,14.097213532238781,132
1997.55616438356,31.576307937688885,72.47757915627544,13.665111575786938,133
1997.57534246575,34.09005113943756,82.91047566185892,14.60034096898916,134
1997.59452054795,32.71524060337071,75.2413816454573,13.78294074116284,135
1997.61369863014,38.505034901421595,100.77672721863843,15.907694072334882,136
1997.63287671233,34.47810679835463,80.66530473656732,14.623390185612978,137
1997.65205479452,32.364861556480044,74.5226851807031,13.959634781191705,138
1997.67123287671,30.17115359541708,67.37629621727098,13.129509009932043,139
1997.6904109589,29.372986326411947,65.73675477756579,13.002378781746414,140
1997.7095890411,29.92264505696368,68.00340992012794,13.158869744159322,141
1997.72876712329,30.731263566809726,69.23310715670671,13.199487106357314,142
1997.74794520548,30.385252726959536,69.42742271823755,13.192032340913133,143
1997.76712328767,34.01430958229305,79.94401003163446,14.489238307075569,144
1997.78630136986,33.50641602873648,80.53132747814432,14.217237774539955,145
1997.80547945205,29.621810420832055,67.15415939020617,12.94430625046551,146
1997.82465753425,30.012477498661504,68.7018323753761,12.945890698118204,147
1997.84383561644,38.86573092551693,95.88566582907032,15.653334252885283,148
1997.86301369863,37.984022290499354,98.53218864821301,16.03496062261544,149
1997.88219178082,27.742466271822387,61.15900659933223,12.457982440490614,150
1997.90136986301,28.370902396268676,62.70795158770999,12.411501612007905,151
1997.92054794521,28.544618137012403,64.3401122583862,12.774873546308083,152
1997.9397260274,36.030535281581656,89.21136599014811,14.832047618369556,153
1997.95890410959,27.98564865921451,61.12825891636968,12.251907981220839,154
1997.97808219178,30.874062937864245,69.68757018652457,13.388533196541632,155
1998,30.21397878113907,68.27226584638221,13.104451491506588,156
1998.01917808219,30.69244481528694,68.72098734783512,13.40428930333879,157
1998.03835616438,30.059148688566665,67.27629618082429,12.933502811281244,158
1998.05753424658,33.353866728602576,77.19272452890935,14.317809335868684,159
1998.07671232877,30.178188172494266,66.86670519102117,13.432178375516711,160
1998.09589041096,32.137800366571945,73.74493857813485,13.783924266884819,161
1998.11506849315,28.883342729255688,64.77241435376725,12.860061939945137,162
1998.13424657534,32.60730374070803,74.49891944398576,13.987456029171891,163
1998.15342465753,30.96954942813204,70.19443224393274,13.950155806204979,164
1998.17260273973,31.139528272621323,70.026867021626515,13.49249858930393,165
1998.19178082192,32.03144938969477,72.25148761027836,14.026684233358692,166
1998.21095890411,33.385546829516635,75.14882119025128,14.231350149668502,167
1998.2301369863,31.58082325758099,70.73186486196957,13.987122114865475,168
1998.24931506849,23.381313554638677,51.63678306391991,11.078476451942631,169
1998.26849315068,28.732544435979968,63.76485271057736,12.790306505230554,170
1998.28767123288,22.550120023591365,47.4367893652176,10.515951333845875,171
1998.30684931507,37.6877356198808,87.7848725137835,15.21233917349295,172
1998.32602739726,35.03899710135071,82.78046552636556,14.504142036770098,173
1998.34520547945,34.65627504999945,79.38217513127441,14.910182613175952,174
1998.36438356164,36.05261756334537,84.60805323321681,15.000468551897686,175
1998.38356164384,32.9504750668115,73.94275239554133,14.082441982544024,176
1998.40273972603,33.58942208902495,77.67611455518364,14.162207859498489,177
1998.42191780822,31.726482253339956,71.83453209014141,13.811250971009251,178
1998.44109589041,32.10312668756324,73.44231337939146,13.752379200974541,179
1998.4602739726,34.023414522996795,78.8189417379671,14.752332276682935,180
1998.47945205479,33.389534871908715,78.20315044634292,14.25135482036195,181
1998.49863013699,28.79152632655976,65.49540090681388,12.73739094698508,182
1998.51780821918,35.701911577937835,84.55440595891548,14.703113804157734,183
1998.53698630137,30.154824126772535,67.49653351024354,13.187635195082427,184
1998.55616438356,33.878920360175265,78.15099969994424,14.296632731437198,185
1998.57534246575,30.699816489501714,70.11507005615393,13.350771155045152,186
1998.59452054795,30.280078032817705,70.02057416733636,13.356225807821584,187
1998.61369863014,30.678119630347467,70.79323198776422,13.072792511456607,188
1998.63287671233,30.96521806861861,70.80393768120973,13.426110193104341,189
1998.65205479452,30.77476495237366,71.1581151982582,13.442758066669874,190
1998.67123287671,30.484887409282713,70.23449221255284,13.20122566421195,191
1998.6904109589,30.9535559157609,70.7985620931042,13.495458410586489,192
1998.7095890411,30.845236781929437,70.04955833769185,13.297284195891637,193
1998.72876712329,31.0083756759352,70.6549027871094,13.525721456834123,194
1998.74794520548,30.410113765023087,69.63255357014127,13.314844243408846,195
1998.76712328767,30.581448422873855,69.97866763411831,13.188682720718207,196
1998.78630136986,30.974054494947087,70.99557085775288,13.360715814166644,197
1998.80547945205,30.22569972190407,69.8127790528889,13.202986335600265,198
1998.82465753425,30.66328764441672,70.197530636130125,13.273109063021595,199
1998.84383561644,30.533527669992605,69.76059250378047,13.499889777718387,200
1998.86301369863,30.294996315081686,69.06540788456748,13.094025051274118,201
1998.88219178082,30.492696717330865,69.75980043352679,13.247185883874693,202
1998.90136986301,30.25411124012392,69.90132674223112,13.320164795753278,203
1998.92054794521,30.23581507172232,68.68341370511376,13.098719491057762,204
1998.9397260274,30.428654856513422,69.22349610423998,13.025188075358741,205
1998.95890410959,29.807673832984065,68.88093611602771,13.237437219788479,206
1998.97808219178,32.89127335697095,78.14577258529715,14.1006380721591,207
1999,29.381022211953766,66.1649684820308,12.962237710250198,208
1999.01917808219,29.400434648024746,65.62030102216887,12.880765431097858,209
1999.03835616438,31.50338070838243,72.37979268166927,13.627990090118422,210
1999.05753424658,28.291426884784883,64.80643040418352,12.658500555666066,211
1999.07671232877,28.199819518155728,64.03584297529639,12.445367115999836,212
1999.09589041096,32.87216965650242,76.2774703187581,14.108820966580762,213
1999.11506849315,29.513492488325504,65.8321720335864,12.826015731228235,214
1999.13424657534,39.54209001726691,104.90573758523551,16.713178044270432,215
1999.15342465753,24.507092603446033,52.48276503017499,11.301916988400082,216
1999.17260273973,28.183536010929295,62.59894357723876,12.673909905809918,217
1999.19178082192,27.470600839122227,59.3110047602932,12.49974225383022,218
1999.21095890411,49.75316783126481,133.22175982248737,20.263488923011074,219
1999.2301369863,25.409668368348374,53.79962593321621,12.06136983431428,220
1999.24931506849,43.24864264337787,111.71167787447038,18.043285324575418,221
1999.26849315068,45.702644184174574,127.57265958063397,18.441490400463977,222
1999.28767123288,36.6590055668414,91.6577843216549,15.490389565544632,223
1999.30684931507,35.1800579219899,79.84596415992186,15.064454422376633,224
1999.32602739726,33.16902281105574,72.0037126143072,13.881564594168262,225
1999.34520547945,32.042613922559084,70.11225853170933,13.383177297301891,226
1999.36438356164,32.98249285805772,78.73989216625787,14.379754444116553,227
1999.38356164384,33.375670503439316,71.25609239071277,14.376813339028264,228
1999.40273972603,36.13300749963869,84.19610486596395,15.664885279446342,229
1999.42191780822,36.485401953478586,85.63463498262436,15.658912097606363,230
1999.44109589041,36.2361282778309,84.50268369744165,14.76674054456672,231
1999.4602739726,37.74486213725053,92.89646466556145,15.506429342245918,232
1999.47945205479,30.554506158812224,67.73325440537678,13.52243101442323,233
1999.49863013699,36.54352494010872,92.47412252072895,15.432010482172364,234
1999.51780821918,32.99966576118161,76.37573058500611,14.169460021377297,235
1999.53698630137,30.742447834777522,68.12726216325623,13.409035281754946,236
1999.55616438356,31.26692374616652,69.93760006164176,13.467662768841858,237
1999.57534246575,26.959737023008756,58.04332631890425,12.328654076315253,238
1999.59452054795,29.65537653533524,67.42957254993865,12.949014224265277,239
1999.61369863014,33.50572501000444,77.85371832821897,14.18662892188547,240
1999.63287671233,28.186858180253218,63.7774778681061,12.642657089693863,241
1999.65205479452,29.246948179932495,66.14386465896595,12.723714380300608,242
1999.67123287671,29.340303782069377,67.54758919922878,12.884576680738599,243
1999.6904109589,36.13538786672527,86.23162948184525,15.053805508122238,244
1999.7095890411,29.951684304846477,68.04206455156033,12.844824843139428,245
1999.72876712329,30.13406840554463,70.16941442886926,13.15928086546697,246
1999.74794520548,34.626799806388924,82.07060152537237,14.355008402499045,247
1999.76712328767,31.302201982827043,71.02137945060164,13.51631675776164,248
1999.78630136986,29.99826656076217,68.98134869932423,13.095244978858986,249
1999.80547945205,34.35623919363175,80.6714791641346,14.637176154741919,250
1999.82465753425,29.60676656605893,69.65620163388472,13.109293483244887,251
1999.84383561644,30.412006696265927,69.35216755250455,13.321268012154505,252
1999.86301369863,30.718838950111262,71.12325344196529,13.545968765610528,253
1999.88219178082,30.983795623326838,70.73417650338634,13.337018045123195,254
1999.90136986301,30.483242342373646,69.34704496460981,13.202517795559837,255
1999.92054794521,30.561257146339507,70.08443146086339,13.44342455643628,256
1999.9397260274,30.973795731964092,70.24921172042893,13.263433416559392,257
1999.95890410959,31.076537503761372,71.15776171438536,13.289515618081431,258
1999.97808219178,30.411175084179938,68.66030533815493,13.0343042224071,259
2000,30.057033813263974,69.60990186914917,13.191299772492396,260
2000.01912568306,37.041757580808635,90.4701111118827,14.813049148678708,261
2000.03825136612,32.32171254170957,75.13310913834711,13.94515694666474,262
2000.05737704918,36.46997739854394,92.9154528151848,15.287293833953232,263
2000.07650273224,35.86851498185692,87.51123276909428,14.99114864664317,264
2000.0956284153,39.284371807735695,99.90418905618223,15.819732917877266,265
2000.11475409836,30.159329438265015,66.45486893013815,13.099032272102141,266
2000.13387978142,40.01022705454111,101.42793017463674,16.332573516991985,267
2000.15300546448,37.834208394478814,90.24452354037888,15.413254487428516,268
2000.17213114754,40.97299293414172,105.38812430419172,16.56605267567097,269
2000.1912568306,31.592340921959345,73.01008148577215,14.14405007243925,270
2000.21038251366,36.961664634491996,83.98787543421508,14.947770520318889,271
2000.22950819672,38.0531304348181,88.01450439874057,15.723505158924441,272
2000.24863387978,36.1616996704288,82.64364680634519,14.882421103721978,273
2000.26775956284,37.74027640862596,87.75579239649852,15.66193576599489,274
2000.2868852459,36.965447043558584,88.1687273643849,14.957292165330905,275
2000.30601092896,37.16411001015128,94.00970147905325,15.770266903185881,276
2000.32513661202,35.28424557407388,81.54215070433943,14.948031691831211,277
2000.34426229508,40.559578130340064,103.49540002023723,15.530263402983978,278
2000.36338797814,37.786941502131796,87.33981775554585,15.656612274624292,279
2000.3825136612,29.176441843770068,64.67946836577997,12.942712092675539,280
2000.40163934426,40.51930417361505,101.22743849648084,16.929536202004652,281
2000.42076502732,37.57500812601271,93.38685146632679,15.428949438160357,282
2000.43989071038,36.59263318896799,91.17207401288645,15.860248044537148,283
2000.45901639344,37.204393269560256,92.8314451425235,15.477439763506355,284
2000.4781420765,38.16561279802234,94.97675669218489,15.419814772296963,285
2000.49726775956,33.504270000124606,77.01135332481063,14.236683039036945,286
2000.51639344262,36.20705786038076,87.5191626407967,14.950348425231144,287
2000.53551912568,33.41544499072162,75.69481330605329,14.343939688389145,288
2000.55464480874,40.14489796187808,108.58153150815535,16.694730597245382,289
2000.5737704918,32.942059980588994,75.36508100389734,14.038909112480209,290
2000.59289617486,41.06454436969302,102.51625646382813,16.25107449089024,291
2000.61202185792,40.62635157655662,107.25115453969738,17.061804893764208,292
2000.63114754098,36.187276055986146,84.72814822229364,15.115605493566433,293
2000.65027322404,35.20837555229126,84.41247889720776,14.86708347593177,294
2000.6693989071,28.888703687274102,65.40939853289991,12.978965002391401,295
2000.68852459016,36.70569629106487,92.17436665238692,15.023537007148597,296
2000.70765027322,38.00081397822786,95.3023810924476,15.301246990182555,297
2000.72677595628,34.20431136722687,79.81941200959753,14.48011418884331,298
2000.74590163934,37.71048119793093,102.19634371755564,15.24845764102737,299
2000.7650273224,33.52772786030263,79.44874012161594,14.453789167624391,300
2000.78415300546,33.778624880088536,79.80405402326576,14.421420069823899,301
2000.80327868852,28.748738794270242,64.51981736179057,12.603969277940926,302
2000.82240437158,32.836685350564714,75.76472181891987,14.357458128842755,303
2000.84153005464,29.73613963067335,67.35225923301914,13.04576677729635,304
2000.8606557377,30.323217647583242,68.75167266709643,13.061285454332843,305
2000.87978142077,30.494604356628436,68.93139212707767,13.205708322144245,306
2000.89890710383,33.24983819025217,78.70374377680915,14.049210064480182,307
2000.91803278689,29.543396148089393,67.51957683134765,13.097781405013869,308
2000.93715846995,42.146526503161724,113.50484388855897,16.33127509491154,309
2000.95628415301,32.87560630942194,75.40975421623008,14.097211435293069,310
2000.97540983607,36.200712329210475,89.2378858594963,14.950313450949274,311
2001,41.710510620213896,105.68836265391334,17.53359393224004,312
2001.01917808219,39.78246655267385,99.81051854928094,16.586899346691254,313
2001.03835616438,38.775372191438606,94.07731309508794,15.76707366256174,314
2001.05753424658,38.83845646749675,98.63593971308163,15.82317255424398,315
2001.07671232877,36.04262775814348,88.42972786829299,14.594265384746155,316
2001.09589041096,43.450369759839795,105.76391550132064,16.79354581327196,317
2001.11506849315,41.345386783608646,111.40073068583354,15.474999565022303,318
2001.13424657534,39.55824005492406,101.98159747800536,14.873296705439888,319
2001.15342465753,38.23365410698592,92.26349569007746,15.765808800086793,320
2001.17260273973,39.49904851826099,95.1735291401249,15.289141704924683,321
2001.19178082192,40.981986925850556,97.06554250292984,15.445557722550221,322
2001.21095890411,40.44194057772164,99.13256304245007,15.108847094396525,323
2001.2301369863,36.511321392958074,100.94507885005282,15.089382603578418,324
2001.24931506849,46.39630599786302,127.43936779007724,15.917605547432673,325
2001.26849315068,35.440539979382805,128.5342526503013,16.767888264738357,326
2001.28767123288,53.93469167268666,659.5140305038427,38.02811043983044,327
2001.30684931507,31.53973326940822,73.07169281521672,13.525347091044384,328
2001.32602739726,31.693192486640825,73.11577459867698,13.650547798071557,329
2001.34520547945,31.685360019065154,73.62641736315734,13.803915424833338,330
2001.36438356164,31.336248961745383,73.2587162252387,13.546061881140087,331
2001.38356164384,31.25524765177495,72.82288906287079,13.510563308859497,332
2001.40273972603,31.574331699178337,74.37850605318917,13.828016158647824,333
2001.42191780822,31.285589731936163,72.62004560703008,13.507481455702315,334
2001.44109589041,708.2398568603915,708.2398568603915,708.2398568603915,335
2001.4602739726,17.66754537992631,17.66754537992631,17.66754537992631,336
2001.47945205479,9.043350436750742,9.043350436750742,9.043350436750742,337
2001.49863013699,17.74530641127454,42.77998457994965,17.74530641127454,338
2001.51780821918,34.542773708862356,82.49915376579192,14.500517584048202,339
2001.53698630137,36.041790839384504,87.73854891022522,15.509925315574627,340
2001.55616438356,42.23189953055589,117.94728977918314,16.6077650274603,341
2001.57534246575,31.671737701075664,72.25357162492588,13.793876293880182,342
2001.59452054795,31.826335303911634,74.8663709272279,13.784096144132086,343
2001.61369863014,31.801241183200705,72.18198081334943,13.738353644807557,344
2001.63287671233,31.135422690541482,72.21396187292125,13.56881461125837,345
2001.65205479452,31.54431837949499,73.10882678803455,13.720957213178394,346
2001.67123287671,31.70947988316662,73.3829633857685,13.787992861293937,347
2001.6904109589,31.699180404322586,72.61291449362797,13.65447402294965,348
2001.7095890411,31.624916382415805,73.06274267934309,13.756253461525906,349
2001.72876712329,31.434031362319743,72.19658933185302,13.505332699129205,350
2001.74794520548,30.994088007173204,72.13951862210371,13.413786614209332,351
2001.76712328767,31.31377909600685,73.00981417588777,13.605254978140623,352
2001.78630136986,31.69286454026503,72.91033108301802,13.59867037950649,353
2001.80547945205,31.109993746498052,73.10998875764798,13.762891735382675,354
2001.82465753425,30.658934853402414,71.70378697406301,13.409683072132736,355
2001.84383561644,31.910290892558464,73.72520312971223,13.621172506657963,356
2001.86301369863,31.48541817242893,72.64767103752422,13.492294156622947,357
2001.88219178082,31.714855911830423,74.12358885585469,13.778091970199917,358
2001.90136986301,30.789113219837184,71.77727927140026,13.4682688218967,359
2001.92054794521,31.328491963952104,71.88275723996499,13.466880117041635,360
2001.9397260274,31.404696604595244,73.26456168599064,13.500459830236707,361
2001.95890410959,31.97737295056084,73.04604097640238,13.722967838975409,362
2001.97808219178,36.750259502177634,87.0348813176042,15.075671223428298,363
2002,38.21357592991009,104.66068106251979,17.547312193911157,364
2002.01917808219,36.678598506227324,92.3752403723616,14.839921934677411,365
2002.03835616438,41.56069280377386,98.7591019232253,17.657254613709437,366
2002.05753424658,34.08979756006583,82.31726339132288,14.464698798372225,367
2002.07671232877,35.92840294070787,87.8198151842183,15.018190426718782,368
2002.09589041096,34.394726457661235,82.20050746869555,14.320019105730172,369
2002.11506849315,34.25415013146821,82.24174776656608,14.589020630226699,370
2002.13424657534,33.60471751694681,82.47618159118727,14.292280136336535,371
2002.15342465753,38.57803993431242,97.82958537792481,15.539829070348434,372
2002.17260273973,35.626359192991345,90.61936579933193,15.259501550873214,373
2002.19178082192,36.76182594007001,91.55781430778492,14.857427532725172,374
2002.21095890411,34.15276003140252,109.21832699284316,15.535483057568367,375
2002.2301369863,38.853654233725315,113.33292641079198,17.00407894089804,376
2002.24931506849,29.965613011433256,31.275949336612694,19.972840036497185,377
2002.26849315068,41.188845692951304,140.42627712555293,15.215690470012502,378
2002.28767123288,39.9139613194914,110.57380060719082,15.424547531728745,379
2002.30684931507,41.534255197496336,87.26876197049938,17.94683362298848,380
2002.32602739726,38.67235087771821,107.8510477831641,12.377562159016005,381
2002.34520547945,39.004697120573354,117.48100917996322,15.764323670080778,382
2002.36438356164,35.66782207103961,87.4184976413881,14.93062754295364,383
2002.38356164384,37.00409024078706,92.52466525448997,15.215501847698288,384
2002.40273972603,37.54860140015706,117.81443427376479,16.004712613977667,385
2002.42191780822,40.19012133190308,104.64927365058364,14.614497081440932,386
2002.44109589041,34.87715725101127,85.96206323721225,14.611318277121264,387
2002.4602739726,33.740944562836404,80.5049206967181,14.317231902952342,388
2002.47945205479,31.296773866456483,71.68942444291449,13.367439621364817,389
2002.49863013699,31.503927406075377,72.60850260023511,13.5328458982409,390
2002.51780821918,34.88699143562748,83.85275591329173,14.52548495444681,391
2002.53698630137,31.622535288914875,72.75744558092549,13.664075484565759,392
2002.55616438356,36.97119291791322,95.49685615299335,15.759016962796291,393
2002.57534246575,36.81890728265144,91.33729129757876,15.504191978418351,394
2002.59452054795,35.16275467199001,84.2405812074601,14.907959076274622,395
2002.61369863014,30.927877608420754,72.07120523019731,13.516575721196372,396
2002.63287671233,31.572111973831483,72.85599080959875,13.426965694059694,397
2002.65205479452,31.416163504029885,72.45343562321588,13.599970228740288,398
2002.67123287671,31.36444840202555,72.33919820604733,13.759758387233084,399
2002.6904109589,31.627824469258893,73.0647420530097,13.62001363246329,400
2002.7095890411,31.65677536815407,72.39509555442562,13.462580725725854,401
2002.72876712329,31.041718405197322,71.66612826658184,13.38030017509895,402
2002.74794520548,31.09782102756658,73.29458774242514,13.388761570141998,403
2002.76712328767,31.529092499424316,72.91505508791755,13.699797786986254,404
2002.78630136986,31.96281130397975,73.69541721152973,13.315663110509032,405
2002.80547945205,31.80719716811921,72.7344085642895,13.749643571917169,406
2002.82465753425,31.019362827118563,72.09990594582001,13.501906028441997,407
2002.84383561644,31.135995611358872,72.1435136529309,13.335619072056746,408
2002.86301369863,35.42931042565557,85.80003311633284,14.916499006590934,409
2002.88219178082,31.68932824404324,72.67581361311532,13.466226996095017,410
2002.90136986301,31.232238597693467,72.32529067766856,13.443734483750216,411
