"do_grid","loglik","loglik_se","value","parameter"
521,-2285.77248216871,14.2252952649417,0.183,"rho"
368,-7112.9152920379,8.06081250067685,0.479,"rho"
611,-5022.97836988943,10.3162930633549,0.12,"rho"
621,-3610.74649092836,14.7442064045996,0.183,"rho"
516,-5000.78566545649,5.13311904227532,0.151,"rho"
514,-5181.91569020358,19.0629581095626,0.139,"rho"
622,-2839.28419834389,146.112063492135,0.189,"rho"
360,-7180.00285151383,19.0508468617079,0.429,"rho"
364,-6940.05861772263,60.7571055608844,0.454,"rho"
500,-6706.23525196228,0.989282914052261,0.68,"rho"
546,-7324.86730461904,23.7096818935501,0.34,"rho"
644,-7363.5611396598,28.787985691779,0.328,"rho"
528,-4200.6771813289,7.88557798379848,0.227,"rho"
661,-6820.44452556515,56.6442501195213,0.435,"rho"
484,-7058.0490244127,5.1313974732646,0.58,"rho"
650,-7816.85200894506,1.28337938521396,0.366,"rho"
567,-7254.32608202515,53.5442836416471,0.473,"rho"
569,-7158.77235664526,38.759492092622,0.485,"rho"
391,-6929.89560504816,16.8863391946907,0.624,"rho"
563,-7407.42959854244,12.7635174449164,0.447,"rho"
355,-7546.3553128542,33.6421515951387,0.397,"rho"
594,-6967.53877512898,23.6330806518916,0.643,"rho"
562,-7545.10462023468,17.014072137596,0.441,"rho"
665,-7510.04755904102,4.70443229745823,0.46,"rho"
381,-7141.52983778189,20.1806449342234,0.561,"rho"
389,-6445.5027434543,54.6682614760909,0.611,"rho"
662,-7770.75250223261,35.9202130475041,0.441,"rho"
356,-7289.83560487158,55.3321537364486,0.403,"rho"
462,-6973.78153816338,32.716310993574,0.441,"rho"
541,-7538.41595583129,61.739540528185,0.309,"rho"
420,-2181.72434606267,4.25123032840768,0.177,"rho"
486,-6512.29156300475,31.9798023173236,0.592,"rho"
556,-7312.22493914305,34.4526068292412,0.403,"rho"
445,-5887.15334339206,7.54882625043049,0.334,"rho"
580,-7158.87110993801,35.7282783923844,0.554,"rho"
545,-7768.65249144438,54.811146058626,0.334,"rho"
666,-7441.4554455327,0.90844796721238,0.466,"rho"
435,-5426.97935743159,32.2793610129902,0.271,"rho"
553,-7602.98438443088,7.83344309305841,0.384,"rho"
453,-7758.13440595968,5.92042276938418,0.384,"rho"
668,-7213.76637369214,25.2879147411385,0.479,"rho"
446,-7074.58997497106,30.2605957489344,0.34,"rho"
676,-6913.01293895112,1.15105200912832,0.529,"rho"
677,-6976.39385578429,32.3761829833261,0.536,"rho"
578,-6859.47246204518,17.2877988731455,0.542,"rho"
359,-7194.75852081664,1.25613917413525,0.422,"rho"
685,-7370.34187265117,7.72641261284203,0.586,"rho"
455,-7462.21346478487,27.2853972869869,0.397,"rho"
690,-6721.82339582171,14.3116760473794,0.617,"rho"
441,-8048.57593607352,7.06012640838795,0.309,"rho"
431,-2936.06119726891,2.67601675912342,0.246,"rho"
683,-6838.31632545972,58.6601640043518,0.573,"rho"
694,-6500.34396616151,14.8079051105879,0.643,"rho"
692,-6934.93642496582,95.8478848137953,0.63,"rho"
422,-2409.74349845468,13.6927270967045,0.189,"rho"
688,-7103.25134750725,9.13347998146701,0.605,"rho"
689,-7188.04922415233,36.0895851943807,0.611,"rho"
695,-7025.12230794354,51.0688846271742,0.649,"rho"
699,-6895.51841520126,1.4488416871267,0.674,"rho"
505,-6213.80697377058,31.3969594315509,0.082,"rho"
639,-7754.09265112346,8.37598166836618,0.296,"rho"
637,-7994.48238221913,12.6788501080131,0.284,"rho"
527,-3685.60200253452,2.7946623804435,0.221,"rho"
620,-2958.78339475674,35.3556059638525,0.177,"rho"
535,-4148.31545890474,5.3519062353425,0.271,"rho"
415,-8321.59733374023,1.50243746338132,0.145,"rho"
626,-6115.0215362977,48.6024459691088,0.214,"rho"
544,-7946.5919358607,6.49202481857759,0.328,"rho"
631,-7118.79824008663,16.4742508118489,0.246,"rho"
627,-3863.52988913331,22.3002808507432,0.221,"rho"
414,-4285.89627407863,11.9470316330012,0.139,"rho"
628,-4444.98133298701,1.52127088432195,0.227,"rho"
511,-5443.63277827142,22.7043402243646,0.12,"rho"
638,-7874.65303908537,20.5135649014841,0.29,"rho"
509,-4290.24999488697,38.7673884928198,0.107,"rho"
504,-4381.91311964216,25.7524024581621,0.076,"rho"
652,-7493.22791383554,14.4345104236465,0.378,"rho"
633,-8058.80033308916,49.9184506461249,0.259,"rho"
579,-6925.56960476404,54.5969230779569,0.548,"rho"
477,-6970.13612125426,34.359134242899,0.536,"rho"
512,-5208.97111329279,13.9177551194189,0.126,"rho"
592,-6897.22534821774,18.5752804540603,0.63,"rho"
707,-6104.10344673751,2.15144738008151,0.095,"rho"
667,-7366.725750678,4.79464786459241,0.473,"rho"
643,-7655.35055040176,26.4520629551524,0.321,"rho"
494,-6985.90717268974,46.4940941885634,0.643,"rho"
537,-8006.85900935092,34.7817595898965,0.284,"rho"
428,-4442.3946893793,6.50703619704465,0.227,"rho"
759,-7190.09095846273,7.50625460315194,0.422,"rho"
508,-5888.92929560623,5.11955314955547,0.101,"rho"
711,-5490.85397559776,3.29079430626882,0.12,"rho"
660,-7492.49929432478,7.59933937655648,0.429,"rho"
702,-6657.78273970543,28.5602762287731,0.063,"rho"
654,-7761.07649468975,24.8174887390271,0.391,"rho"
448,-7584.28101217994,3.43142925793248,0.353,"rho"
649,-7508.05242864605,5.21459697022227,0.359,"rho"
576,-7119.70387009239,8.10286030911498,0.529,"rho"
713,-5201.04192029513,25.3331465879486,0.133,"rho"
426,-3266.93451335512,10.9398484010555,0.214,"rho"
673,-7299.36510214398,1.94041690808759,0.51,"rho"
720,-4975.97302065087,9.37706808274151,0.177,"rho"
769,-7377.12321418965,29.9719564303352,0.485,"rho"
669,-7435.10284156719,25.7281680676036,0.485,"rho"
675,-6938.31700093775,22.6733607503706,0.523,"rho"
680,-7166.89533786072,43.9011810095899,0.554,"rho"
751,-7136.94869541778,69.4164793346173,0.372,"rho"
686,-6876.49229003093,4.8334182400832,0.592,"rho"
746,-7929.53623597841,20.9200989040397,0.34,"rho"
719,-2861.6646458183,7.67556676899243,0.17,"rho"
679,-7147.15614513127,47.9724129686322,0.548,"rho"
588,-7290.20219103185,5.69659957388973,0.605,"rho"
596,-6590.09177433328,41.8577468864166,0.655,"rho"
468,-6927.60658117261,13.5092321733858,0.479,"rho"
591,-6872.90479735012,4.17327855457672,0.624,"rho"
749,-8022.96571073587,16.3857680058264,0.359,"rho"
750,-7610.42791585602,15.7228594971978,0.366,"rho"
727,-3803.84079817345,29.8553522717598,0.221,"rho"
672,-7435.42929263681,8.85002556697762,0.504,"rho"
730,-5872.50338643999,6.74472330011582,0.24,"rho"
736,-7686.18594049019,31.1585643894001,0.277,"rho"
674,-5080.369126368,104.849702736625,0.517,"rho"
716,-4560.20274740035,18.7971360820286,0.151,"rho"
291,-6974.47744506568,5.52807721861174,0.624,"rho"
682,-6911.02287642116,97.331033086028,0.567,"rho"
464,-7195.45193932093,27.1536898413308,0.454,"rho"
756,-7388.78435660246,11.4585896472031,0.403,"rho"
723,-4322.66359609132,28.889476784084,0.196,"rho"
757,-7701.09692925322,5.92194238715719,0.41,"rho"
726,-4554.19591437888,2.96124693690457,0.214,"rho"
491,-6940.09317439518,10.3932717645869,0.624,"rho"
681,-7353.45203396627,15.4999316936062,0.561,"rho"
770,-7289.44316401581,1.35020597544436,0.491,"rho"
742,-7573.88254407769,23.3690270236191,0.315,"rho"
753,-7461.7990859944,11.5520622528679,0.384,"rho"
748,-7687.0047691092,15.1500636240587,0.353,"rho"
777,-7155.54583706861,11.2481485156441,0.536,"rho"
697,-7049.39099558032,28.5776133934808,0.661,"rho"
740,-7816.73997176204,20.5696239099442,0.303,"rho"
476,-7283.51128356826,6.30387472479585,0.529,"rho"
480,-7198.39611836665,30.589668266959,0.554,"rho"
764,-7366.87870271567,2.58201896792677,0.454,"rho"
788,-7218.16059292478,71.0236407387833,0.605,"rho"
427,-5480.65404563819,103.243232706548,0.221,"rho"
784,-6681.5537568733,1.43536717027184,0.58,"rho"
789,-7035.13528556002,6.84283384437424,0.611,"rho"
774,-7407.84060706027,6.23161557254863,0.517,"rho"
796,-7027.3582459257,78.1705960243426,0.655,"rho"
693,-6820.33267081233,69.5380021355501,0.636,"rho"
791,-6990.78896613078,10.1361577382731,0.624,"rho"
776,-7050.36242120236,32.4219465273762,0.529,"rho"
786,-6984.87329338169,10.9263044566373,0.592,"rho"
602,-8708.53692949197,3.34949641032844,0.063,"rho"
641,-8232.23647458575,17.4550715676686,0.309,"rho"
539,-8062.05648577966,69.8765669411694,0.296,"rho"
575,-7064.6917297608,15.6122749872542,0.523,"rho"
636,-6025.45149909664,1.90529649129082,0.277,"rho"
529,-4450.46060628905,5.40802635322915,0.233,"rho"
589,-6760.57598281264,1.35419993175651,0.611,"rho"
548,-7665.80859913701,15.4934347150725,0.353,"rho"
608,-6297.3268422506,10.4466282504693,0.101,"rho"
624,-2744.112149506,18.3354482299443,0.202,"rho"
485,-6740.84413453704,0.854409061286671,0.586,"rho"
655,-7568.61059294571,47.4428392256051,0.397,"rho"
663,-7503.654183347,2.27577914109558,0.447,"rho"
573,-6687.16652770799,3.6454654195158,0.51,"rho"
438,-8090.72457156081,32.4248734401688,0.29,"rho"
510,-5801.77820756152,11.6511878222817,0.114,"rho"
568,-7312.04515229185,34.1152514790918,0.479,"rho"
473,-7265.84609520546,2.12945299803018,0.51,"rho"
645,-8163.56414544747,6.41146148372713,0.334,"rho"
658,-7724.33281082699,14.8304006872713,0.416,"rho"
618,-4659.81339641274,22.06809332793,0.164,"rho"
463,-7451.20788688554,61.2098236087107,0.447,"rho"
555,-7646.56235066195,25.395656855465,0.397,"rho"
704,-6982.34832109065,7.69640918775713,0.076,"rho"
768,-7352.4034081093,21.6482136822448,0.479,"rho"
558,-7518.57109390497,14.3089760350988,0.416,"rho"
706,-6379.10544144165,52.6886460931477,0.089,"rho"
471,-7147.28264898097,9.12705383522754,0.498,"rho"
466,-7417.40140919864,5.08472910290785,0.466,"rho"
705,-6894.02066440261,19.3166372008063,0.082,"rho"
771,-7376.70836155102,31.9551370530372,0.498,"rho"
744,-7562.4129645969,64.8015172717249,0.328,"rho"
715,-5038.90556657655,12.8122034385113,0.145,"rho"
809,-3702.03468619663,1.35453662153691,0.107,"rho"
754,-6962.60131589019,11.6341961253052,0.391,"rho"
495,-6638.94888933634,55.8637044407241,0.649,"rho"
803,-6600.42143505007,0.702914206520452,0.07,"rho"
421,-3494.22408819241,0.942363860343588,0.183,"rho"
717,-8351.66760810416,15.3695161714466,0.158,"rho"
731,-7429.47558514484,2.31745102174794,0.246,"rho"
827,-4072.34595060162,13.0372255141941,0.221,"rho"
863,-7636.85118108497,3.07720252838796,0.447,"rho"
865,-7025.4422371524,3.11322808564342,0.46,"rho"
430,-8112.97443397031,19.4924221447279,0.24,"rho"
825,-6354.80704922282,43.6286846409126,0.208,"rho"
656,-7291.41894556473,20.7370853332688,0.403,"rho"
443,-7735.82263243289,34.7846621710945,0.321,"rho"
733,-8111.27525838002,11.0382743505698,0.259,"rho"
737,-7931.44133209946,21.4526665837483,0.284,"rho"
710,-5302.48713308351,37.0999496874695,0.114,"rho"
847,-7788.49120991496,7.36373305333238,0.347,"rho"
850,-7795.40578027854,8.03214916112235,0.366,"rho"
714,-5049.90732760571,70.7426854180053,0.139,"rho"
739,-8218.84316947908,27.2950341597882,0.296,"rho"
450,-7593.97914925958,52.8062698190901,0.366,"rho"
805,-2831.58511362094,43.0975083444445,0.082,"rho"
653,-7234.46660591587,15.1464800585021,0.384,"rho"
728,-3329.60815953425,27.0895690765647,0.227,"rho"
722,-4991.60854070895,70.1532305874248,0.189,"rho"
860,-7500.60408096444,21.3271939518549,0.429,"rho"
725,-2284.91938827294,24.7216686434487,0.208,"rho"
429,-4295.12793809678,17.7974059594839,0.233,"rho"
806,-5445.62602728307,21.3918016764464,0.089,"rho"
651,-8025.62724364604,4.79661789583964,0.372,"rho"
848,-7618.22369152949,13.5114468365055,0.353,"rho"
822,-3360.70825357859,44.7061010976045,0.189,"rho"
424,-2501.23879146656,3.82857231708515,0.202,"rho"
781,-7149.95416193221,7.68686970165576,0.561,"rho"
861,-7501.11436386661,23.9613743729481,0.435,"rho"
864,-7324.32999023278,4.93287021019696,0.454,"rho"
862,-7561.46448343624,1.73899000148875,0.441,"rho"
735,-7950.31511112315,4.65688389794649,0.271,"rho"
743,-7628.29125970865,13.3301688429766,0.321,"rho"
851,-7355.18339789623,12.2431285514196,0.372,"rho"
871,-7129.90939067006,9.73910132249202,0.498,"rho"
772,-7081.49619376337,63.1354728627367,0.504,"rho"
745,-7837.39442082728,7.30532909912059,0.334,"rho"
854,-7457.24986860899,23.3231299327642,0.391,"rho"
804,-7717.32765666271,1.78278096121137,0.076,"rho"
767,-7626.75183295355,50.0255051216115,0.473,"rho"
872,-7044.8764783451,7.94636118539766,0.504,"rho"
440,-7528.82615540471,29.55522351796,0.303,"rho"
779,-6635.75053086391,3.7346809550975,0.548,"rho"
497,-6482.90923474979,25.4197565137661,0.661,"rho"
821,-8508.65998943622,1.09126602385692,0.183,"rho"
762,-7412.69968417406,73.6600789608333,0.441,"rho"
432,-4510.57618609729,18.5389586736776,0.252,"rho"
879,-7114.01927454623,38.0644594698432,0.548,"rho"
882,-7279.80427221098,24.1292494644793,0.567,"rho"
787,-6891.78275709613,70.0611301707859,0.599,"rho"
800,-6932.2138891135,24.9460350895796,0.68,"rho"
891,-7114.55064348301,3.98205069785003,0.624,"rho"
883,-7049.62280638346,1.98067771504329,0.573,"rho"
895,-7187.33618155709,25.9276257036567,0.649,"rho"
894,-6552.95625327789,5.78444861847336,0.643,"rho"
799,-6930.15436627173,57.8568534938117,0.674,"rho"
792,-6514.9676728254,20.0813260534209,0.63,"rho"
533,-8081.40109847691,23.4450345005238,0.259,"rho"
593,-6808.67955729296,11.5450461839833,0.636,"rho"
795,-6906.62770633317,19.6302606977153,0.649,"rho"
581,-7260.65010557641,11.2975582433415,0.561,"rho"
897,-7041.11932024934,41.0098742829411,0.661,"rho"
543,-7894.59924850972,26.5223246690915,0.321,"rho"
540,-8026.38286217225,14.0114482942151,0.303,"rho"
635,-5151.7100962426,11.159991470678,0.271,"rho"
604,-5663.4488740069,13.8020243769836,0.076,"rho"
597,-6831.14901774234,17.7234013255756,0.661,"rho"
520,-2901.06520293173,3.2530593341207,0.177,"rho"
532,-4640.70204383273,10.3471542742226,0.252,"rho"
763,-7345.91281504963,2.59828332360405,0.447,"rho"
574,-6819.54421877147,13.3034045970421,0.517,"rho"
664,-7070.66516538887,2.16490977995493,0.454,"rho"
646,-7689.98493506029,2.88095258537995,0.34,"rho"
513,-5575.91910209123,7.90401923449363,0.133,"rho"
634,-8228.77869649767,12.0782622859434,0.265,"rho"
557,-7486.4361722406,27.0935019658078,0.41,"rho"
538,-7927.63008091725,23.7303617352689,0.29,"rho"
564,-7428.84851475903,46.1583435082084,0.454,"rho"
566,-7242.88725285709,19.6205859677653,0.466,"rho"
614,-5388.77444736228,26.5569452294988,0.139,"rho"
565,-7054.63200509871,3.14713753017371,0.46,"rho"
587,-6574.03707038833,22.5699733229499,0.599,"rho"
586,-7019.17091355403,8.21453804801525,0.592,"rho"
712,-5773.77615548653,7.53746960179496,0.126,"rho"
918,-3827.34008612265,9.70444569759501,0.164,"rho"
570,-6795.08055254147,18.6822339406673,0.491,"rho"
945,-7578.55306420946,4.21049219732845,0.334,"rho"
929,-6352.39826734694,6.49676718159444,0.233,"rho"
836,-7911.42455935345,9.72323689146322,0.277,"rho"
907,-8280.68391888926,16.1441895088487,0.095,"rho"
729,-8497.81731011118,14.5567043379968,0.233,"rho"
585,-6953.32699378537,4.30022723248808,0.586,"rho"
902,-3023.35658027921,76.9738891951663,0.063,"rho"
916,-6095.93968855849,36.4425430681788,0.151,"rho"
947,-7781.9545734723,11.5271942404275,0.347,"rho"
936,-7826.67556174943,42.0232670164876,0.277,"rho"
944,-7637.09434675338,11.1380109367897,0.328,"rho"
919,-4947.64485006288,16.1247477225534,0.17,"rho"
901,-9533.72528391945,13.3735275790543,0.057,"rho"
903,-3267.17735438239,35.112924004505,0.07,"rho"
954,-7561.02768987646,3.85037955248789,0.391,"rho"
930,-5001.48413115549,6.85792915836469,0.24,"rho"
831,-6927.99980833976,86.9336655161042,0.246,"rho"
554,-7468.9051898219,5.87325049104475,0.391,"rho"
501,-9552.01944989508,23.7365796915822,0.057,"rho"
659,-7547.48470908035,12.9520387895134,0.422,"rho"
886,-6909.88308623821,7.07786116959987,0.592,"rho"
923,-2906.58429049124,60.8862605427332,0.196,"rho"
551,-7488.62188405622,32.9803226785665,0.372,"rho"
559,-7507.76386755115,26.7450470142922,0.422,"rho"
856,-6777.41760616159,42.5796263514946,0.403,"rho"
937,-7956.07813223497,9.68292659180964,0.284,"rho"
924,-2551.91189713478,9.20866580689244,0.202,"rho"
951,-7611.78361230202,26.617056886399,0.372,"rho"
846,-7630.29802799258,2.89535052660964,0.34,"rho"
859,-7459.73863589105,26.5794850465047,0.422,"rho"
913,-5393.94069820399,0.878220243952557,0.133,"rho"
962,-7255.74648534014,23.7912782528132,0.441,"rho"
921,-2897.31402797368,35.4517853137541,0.183,"rho"
878,-7276.53349000077,4.95673667273618,0.542,"rho"
915,-4776.10583671329,36.982252713741,0.145,"rho"
922,-3302.00266729191,25.1002497618094,0.189,"rho"
542,-7922.11870490948,1.00387948381102,0.315,"rho"
961,-7493.77455114627,5.08168979023043,0.435,"rho"
955,-6682.84710858566,11.494173883908,0.397,"rho"
917,-4730.34784666074,58.6483892158864,0.158,"rho"
724,-2924.81903045956,15.0491325827525,0.202,"rho"
866,-7542.8658037198,2.54380362362019,0.466,"rho"
874,-6879.82442761821,12.0758481961769,0.517,"rho"
958,-7276.11261821336,46.9064997956254,0.416,"rho"
911,-3466.92912195509,2.16213763398424,0.12,"rho"
773,-6988.56434450162,1.45315256001782,0.51,"rho"
849,-7657.99206125055,33.6608577710763,0.359,"rho"
619,-8538.32061930826,2.98135415617985,0.17,"rho"
721,-2886.80770333044,28.2614508655841,0.183,"rho"
755,-7256.91662624612,26.9054441196914,0.397,"rho"
952,-7623.57372165573,29.800976645944,0.378,"rho"
858,-7313.00165334861,14.4991872407903,0.416,"rho"
885,-6940.28643648174,11.8558140190517,0.586,"rho"
830,-3841.66668373064,30.4528701809419,0.24,"rho"
798,-6948.93916135841,13.1431304604726,0.668,"rho"
503,-4818.48770884585,7.15588288200982,0.07,"rho"
829,-4977.08140758536,7.47286659456449,0.233,"rho"
817,-4982.20204806665,15.4491578726756,0.158,"rho"
957,-7466.01137899836,2.15394009103821,0.41,"rho"
684,-6577.44242054068,6.02136944574887,0.58,"rho"
818,-4256.28607969421,26.5040113526041,0.164,"rho"
718,-4518.67414195879,9.6135825976267,0.164,"rho"
959,-7182.51006398213,8.17482056608631,0.422,"rho"
889,-6749.87926933662,47.4659378484559,0.611,"rho"
783,-6996.11105984222,1.80437469087261,0.573,"rho"
963,-7306.45538253426,27.3858619243008,0.447,"rho"
899,-6594.14892985416,1.37313486283709,0.674,"rho"
890,-6615.41695994917,4.21932206778236,0.617,"rho"
968,-7274.33610262456,20.2884432699323,0.479,"rho"
973,-7439.38257490041,1.3324220855405,0.51,"rho"
977,-6761.81278434607,99.7357135195526,0.536,"rho"
978,-7268.37967886564,11.9678489407709,0.542,"rho"
630,-8202.06845405186,4.53849924160998,0.24,"rho"
671,-7162.48509096717,19.2479490230877,0.498,"rho"
980,-6977.98959400515,40.8789819334827,0.554,"rho"
988,-7259.71177162305,11.3145600833749,0.605,"rho"
989,-7175.92494185812,25.4411726049487,0.611,"rho"
648,-7659.57006323683,6.83917144155231,0.353,"rho"
678,-6993.40195749877,72.9507369580132,0.542,"rho"
747,-7718.95834997996,15.4320562196776,0.347,"rho"
657,-7503.30146634533,5.67064143575803,0.41,"rho"
629,-7066.89337493208,3.81258474884349,0.233,"rho"
647,-7747.08192826097,36.8868522913077,0.347,"rho"
998,-7055.7040574252,53.9396268117309,0.668,"rho"
670,-7015.57331243488,14.2016022677414,0.491,"rho"
601,-8284.10542443292,40.711234346065,0.057,"rho"
838,-7811.28956694516,17.7231681792795,0.29,"rho"
687,-6817.53964412471,19.780374330373,0.599,"rho"
837,-8150.58658095528,22.4445264796434,0.284,"rho"
931,-6180.56493483869,73.5826199250803,0.246,"rho"
615,-4405.17181907824,12.5418966579867,0.145,"rho"
696,-6975.31620719759,18.8897099261777,0.655,"rho"
691,-6180.52198679627,4.28237452041923,0.624,"rho"
910,-6222.02488995368,11.1726991239401,0.114,"rho"
844,-7969.30493935378,11.6691943748329,0.328,"rho"
877,-6461.28737688935,1.03891102818044,0.536,"rho"
905,-4817.28410428667,14.3990302615513,0.082,"rho"
927,-2789.69450879835,2.8729723650291,0.221,"rho"
946,-7775.16822656361,5.28082858883435,0.34,"rho"
820,-3096.81560161163,12.9441814620408,0.177,"rho"
934,-7963.44050117542,27.3182942816906,0.265,"rho"
914,-5155.58483795069,18.3669639406985,0.139,"rho"
700,-6613.20312649873,10.7862536807231,0.68,"rho"
935,-8236.7290267375,61.9024681747433,0.271,"rho"
857,-7975.26311084043,10.5488759364156,0.41,"rho"
738,-5447.37617051733,74.4123388090387,0.29,"rho"
870,-7043.53292495364,29.3410883503419,0.491,"rho"
933,-6647.68999323317,14.8348727937799,0.259,"rho"
909,-6433.96642161427,5.04263803736797,0.107,"rho"
801,-7713.62933097104,10.9358322748633,0.057,"rho"
948,-7731.28847348196,7.24016977200351,0.353,"rho"
698,-6818.73762816726,37.6053914300437,0.668,"rho"
780,-7219.35991641605,5.40906011941834,0.554,"rho"
701,-6822.7483365897,64.9768811862211,0.057,"rho"
869,-7242.23205525521,20.6730408225812,0.485,"rho"
823,-2516.12669529412,8.81715337648342,0.196,"rho"
734,-7973.95142532294,1.92498287123992,0.265,"rho"
868,-7207.19570102078,3.92990048708978,0.479,"rho"
819,-4315.45434324749,13.1240218688157,0.17,"rho"
807,-5559.09044865965,2.44901646519831,0.095,"rho"
813,-5334.51655734796,1.05317236603761,0.133,"rho"
816,-4872.20123098723,9.11934314143222,0.151,"rho"
815,-3704.12007964125,71.6967652686183,0.145,"rho"
965,-7199.72862456669,17.7546800518671,0.46,"rho"
758,-7466.85864547091,3.15143598734594,0.416,"rho"
970,-7360.18585090541,16.6390938430609,0.491,"rho"
893,-6831.67173807916,12.315412380571,0.636,"rho"
887,-6786.12476350016,3.57915298960705,0.599,"rho"
896,-6281.10721537083,24.8660665730712,0.655,"rho"
778,-7275.65605922392,1.6220519591014,0.542,"rho"
785,-7272.8685460137,9.80228804022241,0.586,"rho"
974,-7030.80100287853,31.9723667292908,0.517,"rho"
971,-7209.49694167092,25.8016363561571,0.498,"rho"
979,-7260.16963737368,1.49265460813175,0.548,"rho"
987,-4091.72587922274,16.8887909747427,0.599,"rho"
990,-6765.50942596027,8.34821994453008,0.617,"rho"
997,-7020.20053608117,53.1963843521517,0.661,"rho"
983,-7074.84004891166,55.7048896299796,0.573,"rho"
766,-7156.0776535198,20.8598162856894,0.466,"rho"
765,-7264.26379041466,6.80159870998275,0.46,"rho"
832,-8051.06903737022,59.3932617497705,0.252,"rho"
828,-8308.31403979125,42.65585884045,0.227,"rho"
775,-7096.3014074889,9.00980455238866,0.523,"rho"
964,-7123.77142540263,8.01749354919868,0.454,"rho"
782,-6944.44178607137,8.25536700042577,0.567,"rho"
741,-7885.95517174843,4.09942121903689,0.309,"rho"
840,-7821.65529863935,2.72144343317008,0.303,"rho"
709,-4273.88123228701,9.55816868595826,0.107,"rho"
960,-7518.20336884345,22.1824078499707,0.429,"rho"
949,-7004.27927731217,34.9924754069432,0.359,"rho"
928,-2815.35112738742,9.51486063033891,0.227,"rho"
912,-5293.76141553481,18.7222688785314,0.126,"rho"
826,-2812.856889737,9.09120435515528,0.214,"rho"
732,-8194.08059703926,38.5046815742625,0.252,"rho"
814,-3185.30129884371,48.2208642135675,0.139,"rho"
967,-7035.69956921025,3.51853418527294,0.473,"rho"
845,-7595.70060253682,24.1299280039267,0.334,"rho"
853,-7098.9977639737,25.3293107623103,0.384,"rho"
752,-7577.50162695075,45.3119235842997,0.378,"rho"
808,-8205.77637230966,31.8899710990271,0.101,"rho"
761,-7398.57661228363,12.4790441683952,0.435,"rho"
797,-6511.31432469984,3.723272168389,0.661,"rho"
875,-7392.57137983822,22.8469562972588,0.523,"rho"
876,-7012.36986861743,43.8023457867305,0.529,"rho"
835,-5409.67977095642,3.94191717997788,0.271,"rho"
810,-6132.07229336616,9.04469742733049,0.114,"rho"
708,-6088.25240358391,9.68213363655386,0.101,"rho"
841,-7814.05579474536,11.000105587178,0.309,"rho"
908,-5886.61892426369,4.86145215926969,0.101,"rho"
898,-6889.90101868291,74.8615157620277,0.668,"rho"
703,-8827.62526668752,45.2836092562221,0.07,"rho"
802,-6904.54303860311,8.03323979020888,0.063,"rho"
793,-6909.50050758208,15.7658178133545,0.636,"rho"
984,-7442.94967215709,14.9622390914739,0.58,"rho"
794,-7202.21276345697,42.1759529472187,0.643,"rho"
986,-7356.65392273604,13.7660318935426,0.592,"rho"
843,-7675.37248945616,6.39224086841248,0.321,"rho"
981,-7038.93174848009,55.3257031241049,0.561,"rho"
994,-6919.90479506073,11.8319537588541,0.643,"rho"
993,-7015.57793802856,14.6884770782536,0.636,"rho"
888,-6774.72781725508,12.0859058943281,0.605,"rho"
881,-6852.7469534451,39.9137625923115,0.561,"rho"
991,-7062.56677394361,2.33078778001534,0.624,"rho"
884,-7069.40908875213,47.1182901438294,0.58,"rho"
867,-7015.63954170551,38.8497250402611,0.473,"rho"
833,-7693.34269650427,7.54276546321032,0.259,"rho"
904,-8362.41230573986,6.2765902459606,0.076,"rho"
855,-7643.29442287247,50.6982694161993,0.397,"rho"
760,-7542.0685630622,11.1530888697234,0.429,"rho"
839,-7970.53594670791,28.6679412906863,0.296,"rho"
942,-8143.70505236349,1.00257433608954,0.315,"rho"
842,-7813.54348042865,6.4859680015929,0.315,"rho"
956,-7579.22871542503,3.1987543013598,0.403,"rho"
852,-7709.93432498868,3.0914543897802,0.378,"rho"
873,-7054.11283901934,13.7551859169868,0.51,"rho"
834,-7939.14841978806,19.2765069994465,0.265,"rho"
920,-4189.46068633969,8.47362920409449,0.177,"rho"
880,-7505.29806451535,9.51288645950332,0.554,"rho"
811,-5465.06907644323,4.58975908611851,0.12,"rho"
982,-6943.61748366881,24.6882170255172,0.567,"rho"
812,-5137.71673343618,2.02920364542427,0.126,"rho"
892,-6899.2701815368,71.9644106885201,0.63,"rho"
906,-6004.36732812369,27.3491075915327,0.089,"rho"
900,-6777.99462931365,10.5325090214959,0.68,"rho"
824,-7232.10869622738,23.8787085198928,0.202,"rho"
999,-6916.14742689433,16.1489820848391,0.674,"rho"
932,-7978.28167873237,3.94550582477098,0.252,"rho"
996,-6777.03145845908,1.9929050328049,0.655,"rho"
943,-7860.89538608905,6.20972193137897,0.321,"rho"
925,-4271.4923215897,4.23309246611713,0.208,"rho"
926,-3115.60073952621,2.46581072768082,0.214,"rho"
939,-7735.39767159183,4.95253406477774,0.296,"rho"
950,-7504.57934797685,38.7188025486704,0.366,"rho"
976,-6891.63746966095,68.5585364571441,0.529,"rho"
972,-7302.05307881063,1.13142480103504,0.504,"rho"
953,-7304.82164392978,5.12884309572644,0.384,"rho"
941,-7860.6762826977,2.99648041006928,0.309,"rho"
940,-7790.78250905539,5.50802228260781,0.303,"rho"
938,-7943.02765684665,6.56008489004307,0.29,"rho"
992,-6562.02882707686,24.2183677542037,0.63,"rho"
969,-7008.9659773637,12.0139267402167,0.485,"rho"
966,-7015.64825595081,52.55646672176,0.466,"rho"
995,-6822.98221757282,31.5466648047146,0.649,"rho"
