year,outbreak_year,n,week,lead_time,total_cases,incidence,true_outbreak_year,city
1999,TRUE,6,49,4,159,1.5481986368062316e-4,FALSE,Niamey
1999,FALSE,44,49,4,159,1.5481986368062316e-4,FALSE,Niamey
1999,TRUE,4,50,3,159,1.5481986368062316e-4,FALSE,Niamey
1999,FALSE,46,50,3,159,1.5481986368062316e-4,FALSE,Niamey
1999,TRUE,6,51,2,159,1.5481986368062316e-4,FALSE,Niamey
1999,FALSE,44,51,2,159,1.5481986368062316e-4,FALSE,Niamey
1999,TRUE,5,52,1,159,1.5481986368062316e-4,FALSE,Niamey
1999,FALSE,45,52,1,159,1.5481986368062316e-4,FALSE,Niamey
2e3,TRUE,35,30,23,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,15,30,23,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,34,31,22,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,16,31,22,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,36,32,21,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,14,32,21,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,36,33,20,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,14,33,20,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,34,34,19,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,16,34,19,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,35,35,18,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,15,35,18,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,30,36,17,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,20,36,17,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,37,37,16,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,13,37,16,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,34,38,15,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,16,38,15,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,25,39,14,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,25,39,14,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,27,40,13,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,23,40,13,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,42,41,12,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,8,41,12,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,42,42,11,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,8,42,11,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,42,43,10,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,8,43,10,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,38,44,9,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,12,44,9,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,40,45,8,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,10,45,8,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,35,46,7,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,15,46,7,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,39,47,6,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,11,47,6,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,44,48,5,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,6,48,5,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,43,49,4,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,7,49,4,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,37,50,3,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,13,50,3,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,45,51,2,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,5,51,2,3041,0.002961051606621227,TRUE,Niamey
2e3,TRUE,47,52,1,3041,0.002961051606621227,TRUE,Niamey
2e3,FALSE,3,52,1,3041,0.002961051606621227,TRUE,Niamey
2001,TRUE,32,30,23,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,18,30,23,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,30,31,22,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,20,31,22,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,35,32,21,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,15,32,21,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,34,33,20,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,16,33,20,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,37,34,19,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,13,34,19,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,38,35,18,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,12,35,18,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,34,36,17,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,16,36,17,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,31,37,16,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,19,37,16,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,34,38,15,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,16,38,15,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,29,39,14,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,21,39,14,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,34,40,13,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,16,40,13,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,36,41,12,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,14,41,12,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,38,42,11,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,12,42,11,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,30,43,10,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,20,43,10,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,32,44,9,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,18,44,9,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,31,45,8,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,19,45,8,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,32,46,7,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,18,46,7,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,41,47,6,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,9,47,6,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,41,48,5,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,9,48,5,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,42,49,4,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,8,49,4,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,48,50,3,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,2,50,3,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,46,51,2,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,4,51,2,10855,0.010569620253164557,TRUE,Niamey
2001,TRUE,39,52,1,10855,0.010569620253164557,TRUE,Niamey
2001,FALSE,11,52,1,10855,0.010569620253164557,TRUE,Niamey
2002,TRUE,0,30,23,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,30,23,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,31,22,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,31,22,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,32,21,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,32,21,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,33,20,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,33,20,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,34,19,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,34,19,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,35,18,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,35,18,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,36,17,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,36,17,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,37,16,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,37,16,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,38,15,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,38,15,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,39,14,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,39,14,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,40,13,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,40,13,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,41,12,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,41,12,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,42,11,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,42,11,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,43,10,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,43,10,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,44,9,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,44,9,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,45,8,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,45,8,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,46,7,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,46,7,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,47,6,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,47,6,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,48,5,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,48,5,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,49,4,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,49,4,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,50,3,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,50,3,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,51,2,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,51,2,39,3.79746835443038e-5,FALSE,Niamey
2002,TRUE,0,52,1,39,3.79746835443038e-5,FALSE,Niamey
2002,FALSE,50,52,1,39,3.79746835443038e-5,FALSE,Niamey
2003,TRUE,0,30,23,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,30,23,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,31,22,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,31,22,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,32,21,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,32,21,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,33,20,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,33,20,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,34,19,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,34,19,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,35,18,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,35,18,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,36,17,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,36,17,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,37,16,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,37,16,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,38,15,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,38,15,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,39,14,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,39,14,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,2,40,13,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,48,40,13,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,41,12,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,41,12,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,42,11,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,42,11,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,43,10,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,43,10,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,44,9,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,44,9,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,45,8,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,45,8,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,46,7,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,46,7,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,47,6,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,47,6,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,48,5,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,48,5,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,49,4,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,49,4,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,50,3,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,50,3,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,0,51,2,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,50,51,2,49,4.771178188899708e-5,FALSE,Niamey
2003,TRUE,1,52,1,49,4.771178188899708e-5,FALSE,Niamey
2003,FALSE,49,52,1,49,4.771178188899708e-5,FALSE,Niamey
2004,TRUE,16,30,23,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,34,30,23,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,15,31,22,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,35,31,22,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,32,21,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,32,21,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,33,20,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,33,20,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,15,34,19,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,35,34,19,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,35,18,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,35,18,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,14,36,17,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,36,36,17,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,17,37,16,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,33,37,16,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,38,15,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,38,15,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,19,39,14,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,31,39,14,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,20,40,13,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,30,40,13,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,22,41,12,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,28,41,12,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,23,42,11,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,27,42,11,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,22,43,10,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,28,43,10,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,20,44,9,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,30,44,9,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,45,8,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,45,8,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,13,46,7,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,37,46,7,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,13,47,6,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,37,47,6,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,48,5,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,48,5,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,18,49,4,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,32,49,4,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,4,50,3,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,46,50,3,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,11,51,2,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,39,51,2,1459,0.0014206426484907498,TRUE,Niamey
2004,TRUE,6,52,1,1459,0.0014206426484907498,TRUE,Niamey
2004,FALSE,44,52,1,1459,0.0014206426484907498,TRUE,Niamey
2005,TRUE,28,30,23,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,22,30,23,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,28,31,22,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,22,31,22,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,33,32,21,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,17,32,21,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,35,33,20,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,15,33,20,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,33,34,19,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,17,34,19,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,26,35,18,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,24,35,18,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,38,36,17,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,12,36,17,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,31,37,16,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,19,37,16,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,26,38,15,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,24,38,15,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,24,39,14,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,26,39,14,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,29,40,13,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,21,40,13,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,26,41,12,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,24,41,12,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,23,42,11,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,27,42,11,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,23,43,10,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,27,43,10,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,23,44,9,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,27,44,9,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,24,45,8,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,26,45,8,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,28,46,7,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,22,46,7,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,17,47,6,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,33,47,6,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,26,48,5,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,24,48,5,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,31,49,4,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,19,49,4,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,31,50,3,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,19,50,3,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,30,51,2,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,20,51,2,5793,0.005640701071080818,TRUE,Niamey
2005,TRUE,30,52,1,5793,0.005640701071080818,TRUE,Niamey
2005,FALSE,20,52,1,5793,0.005640701071080818,TRUE,Niamey
1996,TRUE,31,30,23,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,19,30,23,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,32,31,22,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,18,31,22,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,30,32,21,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,20,32,21,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,35,33,20,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,15,33,20,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,32,34,19,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,18,34,19,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,36,35,18,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,14,35,18,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,33,36,17,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,17,36,17,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,38,37,16,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,12,37,16,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,35,38,15,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,15,38,15,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,34,39,14,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,16,39,14,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,39,40,13,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,11,40,13,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,34,41,12,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,16,41,12,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,40,42,11,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,10,42,11,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,38,43,10,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,12,43,10,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,31,44,9,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,19,44,9,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,31,45,8,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,19,45,8,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,21,46,7,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,29,46,7,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,20,47,6,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,30,47,6,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,22,48,5,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,28,48,5,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,35,49,4,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,15,49,4,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,35,50,3,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,15,50,3,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,34,51,2,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,16,51,2,37,1.145741403068729e-4,FALSE,Zinder
1996,TRUE,24,52,1,37,1.145741403068729e-4,FALSE,Zinder
1996,FALSE,26,52,1,37,1.145741403068729e-4,FALSE,Zinder
1997,TRUE,35,30,23,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,15,30,23,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,41,31,22,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,9,31,22,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,39,32,21,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,11,32,21,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,36,33,20,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,14,33,20,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,41,34,19,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,9,34,19,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,40,35,18,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,10,35,18,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,42,36,17,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,8,36,17,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,36,37,16,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,14,37,16,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,38,38,15,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,12,38,15,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,35,39,14,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,15,39,14,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,32,40,13,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,18,40,13,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,39,41,12,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,11,41,12,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,38,42,11,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,12,42,11,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,36,43,10,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,14,43,10,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,34,44,9,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,16,44,9,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,31,45,8,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,19,45,8,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,31,46,7,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,19,46,7,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,33,47,6,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,17,47,6,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,28,48,5,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,22,48,5,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,35,49,4,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,15,49,4,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,19,50,3,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,31,50,3,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,23,51,2,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,27,51,2,1156,0.00357966773499311,TRUE,Zinder
1997,TRUE,35,52,1,1156,0.00357966773499311,TRUE,Zinder
1997,FALSE,15,52,1,1156,0.00357966773499311,TRUE,Zinder
1998,TRUE,46,30,23,14902,0.046145509158189726,TRUE,Zinder
1998,FALSE,4,30,23,14902,0.046145509158189726,TRUE,Zinder
1998,TRUE,49,31,22,14902,0.046145509158189726,TRUE,Zinder
1998,FALSE,1,31,22,14902,0.046145509158189726,TRUE,Zinder
1998,TRUE,50,32,21,14902,0.046145509158189726,TRUE,Zinder
