Dosso,1,3,11,0,27,1,0,0,9,55,88,93,129,136,95,68,69,28,25,40,43,12,3,7,3,2,1,0,0,13,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,1,5,3,1,1,35,10,26,3,5,4,39,7,0,13,5,12,10,26,33,17,11,19,11,13,3,6,1,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,2,6,13,7,2,5,5,6,10,12,28,10,10,17,14,10,21,22,3,1,2,0,2,0,0,0,0,3,1,1,0,0,0,1,0,0,0,3,0,0,0,2,2,0,3,0,5,3,0,4,0,2,0,7,6,0,60,43,55,5,30,38,67,42,40,20,59,9,4,5,7,5,8,10,0,5,0,9,0,7,4,1,0,2,0,0,1,5,1,2,0,0,4,11,34,2,5,13,45,4,2,0,6,13,43,76,63,43,14,24,6,51,32,37,22,35,1,7,2,4,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,2,9,0,10,10,13,29,35,36,36,41,42,38,43,11,18,10,3,9,18,6,2,1,3,0,5,0,0,0,3,0,0,2,0,0,0,1,2,1,0,0,0,1,0,0,0,1,3,1,13,3,3,1,5,12,4,13,10,15,37,25,24,30,24,20,8,9,18,24,0,13,18,22,3,7,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,3,33,2,4,25,2,3,7,8,9,13,8,11,16,18,13,3,2,2,4,1,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,16,37,3,13,5,21,14,24,18,42,16,9,2,2,2,4,4,1,1,1,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,20,47,12,19,11,38,38,28,60,69,71,116,146,131,123,94,43,44,50,25,26,12,17,2,7,0,1,0,0,1,2,1,0,0,0,0,0,0,6,6,37,0,0,0,15,0,10,21,25,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaya,0,0,0,7,0,0,0,0,0,14,2,5,0,14,17,58,40,41,20,35,30,6,38,19,23,15,12,6,6,7,3,2,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,4,4,12,15,35,10,5,11,26,33,14,18,6,5,9,17,9,0,20,13,4,0,0,6,5,5,0,3,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,4,1,0,4,13,14,13,32,47,0,25,20,27,33,19,32,0,27,16,13,7,5,43,10,3,1,9,1,1,3,2,1,1,1,0,1,0,0,2,0,0,32,0,5,0,7,1,11,10,12,21,48,25,36,12,25,1,4,2,19,10,2,9,15,9,12,9,26,16,17,4,9,8,5,3,1,4,1,0,1,0,3,0,12,1,1,1,0,0,5,0,43,0,1,0,7,1,1,22,0,2,10,3,10,10,12,32,10,20,6,2,1,4,1,0,0,23,7,4,7,10,9,6,1,1,0,3,1,1,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,3,1,0,0,2,0,2,9,16,17,10,35,51,39,24,24,14,24,21,11,8,2,14,4,11,1,3,1,1,1,0,0,0,1,0,5,1,1,2,6,0,0,0,0,0,2,3,2,1,1,2,8,1,0,7,26,22,18,18,67,79,61,90,23,75,45,56,32,55,26,34,24,39,14,3,7,2,2,6,1,0,0,0,0,0,0,0,1,0,1,4,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,5,6,7,19,10,23,5,12,6,0,9,2,4,4,2,0,0,0,5,2,1,0,0,3,0,2,0,0,0,2,0,0,0,0,0,21,1,0,0,1,0,1,2,7,0,21,24,37,33,76,112,149,118,163,183,169,80,77,91,74,87,35,65,70,36,33,43,25,18,8,6,3,1,2,0,3,1,1,0,0,1,0,0,0,0,1,6,0,1,0,2,2,1,0,1,0,5,0,21,10,17,24,20,31,35,24,63,66,47,47,50,41,7,20,36,13,19,15,3,12,2,6,6,0,10,2,5,0,0,0,2,6,0,0,7,1,11,11,0,0,2,3,11,0,0,1,0,3,1,0,3,0,1,1,2,7,1,2,0,7,4,8,4,9,8,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Loga,0,0,0,0,0,0,0,0,0,0,11,0,8,16,40,9,50,71,22,82,29,75,59,22,14,10,11,20,7,26,11,2,8,4,1,1,3,0,1,0,2,9,0,0,8,8,9,4,9,19,16,11,14,11,12,25,36,24,30,37,10,29,26,54,29,25,15,18,39,9,13,11,9,12,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,18,10,9,8,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,3,7,10,4,11,3,3,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,10,3,21,7,13,13,22,10,16,18,22,3,3,8,4,12,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,8,11,33,54,73,52,25,24,34,14,11,5,7,13,3,6,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,2,12,6,9,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,15,35,15,18,44,33,45,36,42,51,30,19,29,20,19,10,10,2,8,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aguie,2,24,53,33,58,109,115,123,101,193,0,74,244,213,218,265,234,226,150,123,104,67,58,72,47,47,39,16,29,5,9,7,1,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,0,1,0,8,12,7,22,11,31,50,81,24,31,105,65,60,59,48,25,36,29,25,12,24,4,8,3,3,7,8,16,9,14,11,26,3,21,41,38,35,30,32,25,34,59,62,70,68,60,58,83,37,45,100,16,82,116,83,57,59,31,48,34,40,68,70,63,64,69,69,61,36,20,21,18,8,10,9,6,7,3,9,0,1,1,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,3,3,4,0,0,10,10,10,11,10,10,7,3,19,3,6,1,2,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,1,10,8,1,14,43,60,50,75,81,57,92,111,134,118,170,157,174,155,135,139,94,64,73,43,11,25,21,9,4,10,3,3,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,3,2,1,30,3,12,12,13,4,12,13,17,17,7,9,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4,2,1,13,15,14,38,32,29,31,44,69,58,79,105,76,25,82,82,45,31,22,11,14,4,3,4,7,3,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,5,1,3,6,9,21,4,19,3,6,0,1,8,2,4,1,1,1,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,5,6,39,30,32,56,56,63,82,94,129,90,152,101,121,117,123,121,152,148,155,156,122,78,56,29,46,35,29,9,12,5,17,20,19,9,5,5,0,13,6,10,17,18,24,14,16,32,56,67,54,68,76,83,53,66,69,81,93,53,100,75,76,67,109,88,84,28,117,151,93,114,76,56,41,32,21,17,11,6,9,10,5,3,2,2,3,6,0,2,2,0,2,1,2,0,0,1,0,0,0,1,0,5,0,0,1,0,0,1,1,1,5,0,9,5,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dakoro,0,0,0,0,0,0,2,0,0,30,5,0,23,13,24,22,46,16,45,20,26,35,82,31,44,44,8,16,19,24,29,4,16,5,5,0,0,0,1,0,0,0,2,1,1,0,1,0,5,0,2,2,0,3,4,26,20,54,24,26,57,70,70,79,77,47,62,87,46,72,100,84,93,64,35,83,25,44,15,32,21,14,3,0,8,3,21,0,6,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,1,1,2,1,7,7,5,11,12,27,25,33,52,39,21,25,60,49,44,29,16,24,21,22,4,11,13,13,0,4,0,10,0,9,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,10,8,1,25,37,47,30,0,53,30,85,73,63,40,36,72,53,39,35,31,34,16,21,17,13,18,8,2,0,0,1,0,0,1,0,0,5,8,6,7,0,0,0,1,0,1,2,3,7,7,9,7,12,28,7,10,14,18,26,27,34,54,54,27,61,74,65,93,105,49,24,48,48,40,17,26,16,8,14,26,15,7,7,3,0,0,13,4,8,8,42,56,32,27,37,52,62,71,64,51,67,85,119,204,134,240,205,233,160,145,186,159,179,163,124,112,110,37,34,43,38,21,15,24,17,1,9,15,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,1,16,13,2,35,7,36,8,11,5,6,3,1,6,1,9,0,0,4,0,10,6,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,2,3,0,0,15,4,0,24,13,27,26,23,29,16,22,38,13,32,38,63,54,58,53,42,18,29,24,40,14,17,3,3,3,3,0,0,3,1,0,0,0,0,0,0,0,0,1,1,3,0,2,1,8,5,7,29,34,21,10,21,19,21,26,23,47,43,36,20,37,24,31,15,23,14,10,13,11,10,1,0,3,1,2,2,2,0,0,1,2,0,2,1,3,1,0,0,0,0,1,0,1,0,0,5,1,0,7,0,0,0,0,1,1,6,2,1,2,3,5,8,0,2,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Guidan-Roumdji,8,10,8,2,9,0,1,10,7,12,0,0,28,32,57,50,103,49,127,76,72,70,48,45,34,41,36,14,2,3,1,17,23,0,12,3,10,16,1,2,5,49,21,46,0,70,0,63,71,54,72,60,95,85,71,70,139,149,164,188,130,107,222,194,155,175,168,114,65,46,123,184,161,134,63,68,43,31,31,29,16,20,14,3,4,5,1,1,3,1,1,1,2,1,5,1,5,8,6,4,1,14,0,4,10,10,21,27,20,20,16,8,37,29,37,12,73,37,63,96,53,76,83,60,128,59,71,69,84,29,23,8,4,17,6,6,5,3,2,7,2,0,0,0,3,5,1,0,0,4,3,0,2,0,11,8,0,0,20,13,25,13,10,18,32,15,37,28,35,39,29,16,29,3,31,17,22,16,14,5,11,16,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,2,1,2,2,12,6,2,5,6,8,2,8,8,4,0,12,27,27,30,17,33,35,24,30,16,19,17,21,19,16,14,7,7,6,2,0,0,2,1,3,0,4,3,2,3,0,0,0,1,15,3,4,8,3,4,0,0,0,0,0,20,6,17,14,30,24,15,26,15,7,3,6,2,55,55,4,6,44,6,2,1,6,0,1,0,5,0,0,5,7,5,0,12,1,2,0,12,2,4,16,26,17,45,7,12,26,26,30,15,29,75,34,111,62,72,52,37,128,142,79,154,165,212,100,199,60,35,52,31,85,46,51,10,89,31,18,0,0,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,5,4,8,2,0,2,2,1,8,7,6,4,0,2,0,0,0,0,0,0,0,7,0,8,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,6,3,2,1,21,21,17,30,24,28,31,56,73,62,86,72,92,155,150,138,66,153,152,83,90,140,29,121,36,53,32,14,23,16,41,24,22,20,7,7,9,5,0,0,10,7,0,2,0,2,5,6,17,12,13,7,15,35,30,24,50,44,48,46,43,49,65,45,95,66,63,97,100,101,75,78,80,137,70,30,31,18,9,4,5,2,1,0,2,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,2,7,4,0,1,1,0,2,1,1,6,8,10,5,5,6,4,17,8,6,0,10,3,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madarounfa,38,30,35,89,62,54,27,39,29,58,0,42,0,0,104,97,109,122,64,109,103,117,104,56,52,25,30,32,5,11,7,2,7,7,4,6,3,2,3,5,0,0,0,0,1,2,0,0,9,2,2,2,3,12,13,5,26,50,84,55,109,90,149,118,152,281,273,306,284,284,254,327,227,208,196,150,148,112,35,84,73,51,53,48,44,47,45,36,32,47,60,59,89,91,69,45,47,68,82,100,97,68,88,91,86,79,173,148,183,163,182,163,152,149,162,117,115,126,102,96,87,26,116,51,43,29,21,17,22,6,5,4,2,1,3,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,4,1,1,2,3,0,0,5,0,3,1,1,0,0,0,6,1,4,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,1,2,6,2,8,23,6,32,20,32,35,34,34,35,23,21,34,10,17,18,6,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,3,5,3,3,0,4,45,8,7,12,16,16,10,21,10,4,4,3,6,5,9,2,2,2,3,4,2,9,1,0,3,3,0,0,9,4,3,9,12,17,20,7,23,22,25,42,27,30,43,60,73,98,104,131,119,143,172,149,171,101,105,60,63,58,48,31,25,20,29,54,16,3,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1,2,2,6,1,2,2,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,0,1,0,2,1,7,7,2,10,18,17,55,45,22,32,69,40,61,75,72,62,54,70,49,61,19,33,15,12,5,16,4,2,4,1,2,2,4,1,3,1,0,0,2,0,0,0,0,0,0,0,0,2,0,11,13,12,13,8,18,18,23,25,30,23,40,39,47,57,57,20,43,38,31,47,10,25,23,19,0,1,4,8,5,3,4,1,0,4,1,0,0,0,0,0,0,0,3,0,1,0,0,2,4,2,2,3,1,1,2,9,5,1,15,17,10,12,8,1,11,0,3,2,0,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maradi (City),4,1,7,3,2,6,11,2,4,13,0,0,14,27,25,31,29,33,23,24,14,17,14,22,16,14,8,15,5,4,1,8,2,3,2,1,2,1,2,1,1,0,0,0,4,4,3,9,9,7,8,17,19,23,35,31,55,50,46,63,62,89,91,108,104,145,113,162,180,149,155,164,131,148,105,81,66,48,44,14,19,19,18,15,13,6,7,5,5,5,11,12,18,20,22,16,20,17,22,17,23,30,39,43,68,56,98,92,134,127,136,151,147,172,188,218,132,160,178,161,213,184,126,151,113,81,83,40,37,32,28,16,7,19,7,5,1,1,4,3,2,3,0,0,1,0,0,0,1,4,5,1,1,6,2,1,3,0,1,0,1,2,2,1,2,2,3,3,3,3,6,1,3,11,3,6,3,6,6,4,1,4,2,2,1,3,5,1,0,0,1,0,1,1,0,0,1,1,1,4,1,0,0,2,1,1,3,1,2,0,0,3,4,1,4,2,7,3,2,7,11,16,19,10,15,16,24,17,15,12,17,12,19,7,10,5,9,6,12,6,2,3,0,3,0,0,1,0,0,0,1,0,0,2,0,3,1,0,0,2,1,1,0,0,2,4,5,2,0,0,4,4,1,31,32,74,6,49,91,77,107,89,89,7,71,65,48,26,31,21,18,10,9,22,14,11,5,10,4,4,7,1,1,6,1,0,0,0,4,5,2,5,30,29,39,18,50,63,58,73,144,122,186,295,204,342,384,328,388,467,373,428,311,465,204,137,45,33,4,10,8,14,5,5,1,0,0,2,0,1,1,2,1,1,1,1,0,0,0,0,1,1,2,1,0,0,0,1,0,3,6,5,18,12,20,28,11,19,8,13,11,6,4,3,6,3,2,5,0,0,2,4,4,0,1,3,1,0,0,0,0,0,0,3,0,0,1,1,0,0,1,4,3,5,3,0,16,13,18,14,18,27,14,32,33,33,49,59,46,107,77,119,140,17,33,93,128,92,107,63,59,46,22,63,52,45,44,30,24,28,26,32,29,15,17,17,23,16,7,10,26,10,32,13,22,25,20,20,22,20,15,25,18,35,32,14,19,22,40,21,29,31,33,43,43,61,51,59,44,30,46,36,20,19,6,3,6,13,10,7,4,5,3,4,3,4,0,1,0,2,3,2,4,1,4,5,4,8,6,4,11,13,3,11,12,8,16,3,6,16,11,2,5,5,4,8,6,8,15,5,11,0,5,0,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mayahi,11,9,5,13,14,4,15,24,19,25,43,45,104,98,75,107,54,128,209,200,281,263,377,273,278,178,112,100,2,85,32,20,16,3,12,5,6,4,2,3,1,1,4,2,2,3,1,1,0,3,3,3,5,0,7,5,3,3,9,14,8,4,18,23,32,29,56,69,66,39,74,26,86,148,145,82,77,62,54,32,27,9,10,10,7,8,9,3,4,2,1,2,3,12,0,0,0,3,1,1,4,7,3,0,0,5,31,44,4,61,57,51,81,38,30,52,67,96,92,117,114,115,162,149,136,144,99,88,83,80,38,25,28,22,6,12,11,6,4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,0,7,0,4,3,2,2,0,0,2,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,11,0,10,11,25,30,27,23,33,50,62,74,80,88,66,37,39,26,44,21,5,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,27,0,9,1,27,7,21,23,23,4,3,4,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,15,15,14,2,4,29,30,5,11,3,1,6,25,19,30,63,54,118,52,33,64,105,26,102,66,81,17,25,20,26,4,9,0,8,13,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,3,1,5,15,10,11,14,43,27,38,23,0,9,28,23,18,24,8,17,26,27,1,7,5,2,1,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,7,23,12,15,12,46,26,43,44,53,75,85,66,22,39,35,34,52,77,187,92,81,56,53,32,9,13,9,7,0,2,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,5,5,3,2,7,0,11,4,7,62,55,102,55,56,48,0,75,75,28,27,12,0,4,5,2,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tessaoua,1,1,15,15,13,11,12,12,0,5,0,16,19,0,14,45,37,49,22,28,22,38,35,31,21,4,8,2,7,1,1,1,3,1,0,2,0,4,0,0,0,0,0,1,1,1,0,0,3,0,0,10,0,2,6,13,13,20,22,17,24,44,154,153,99,180,138,174,171,218,138,244,175,209,208,74,87,67,57,20,77,18,13,17,4,4,3,2,1,3,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,1,2,2,0,3,4,5,7,12,5,11,25,34,17,26,39,35,36,1,12,10,13,2,9,9,7,3,6,4,2,12,3,7,9,1,4,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,3,5,8,4,8,14,3,4,2,9,5,11,6,2,4,3,5,1,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6,0,9,6,4,6,43,34,49,101,136,129,115,151,167,271,235,222,220,224,172,98,106,101,79,80,25,28,18,0,8,8,3,5,0,0,2,0,1,0,1,0,0,1,1,1,0,0,2,0,3,0,0,4,0,2,3,3,4,0,3,2,11,8,4,15,1,10,19,19,22,12,9,8,13,4,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,5,9,43,7,43,22,43,69,88,46,79,75,109,91,114,160,154,89,115,123,126,125,76,81,64,49,26,23,5,9,2,12,12,6,0,0,0,0,0,11,0,1,0,0,1,0,2,0,0,1,0,1,15,2,3,32,8,10,32,11,42,85,62,111,21,86,61,124,25,81,50,69,24,34,21,17,25,25,15,5,5,4,4,1,5,5,15,16,3,20,19,4,9,1,0,3,7,4,13,9,0,29,45,27,22,51,60,76,115,79,167,143,164,128,150,216,240,219,246,240,83,173,110,147,187,151,201,127,109,44,79,56,41,44,23,33,19,23,10,11,5,4,7,6,4,7,6,4,35,12,17,1,5,17,15,28,41,101,49,41,35,58,45,85,53,68,89,93,132,69,135,103,76,171,76,75,85,81,85,80,94,51,49,28,23,13,3,2,8,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,1,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filingue,1,20,6,5,3,3,12,76,44,71,210,108,280,331,231,243,370,309,371,469,351,296,231,178,144,115,64,79,51,46,45,13,21,10,6,7,7,8,1,5,2,4,0,2,1,4,9,19,11,4,18,19,17,38,33,13,16,0,55,11,21,19,16,26,23,43,16,11,10,31,15,12,23,33,4,7,6,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1,17,66,16,18,5,6,1,0,9,1,4,18,3,8,5,0,0,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,8,19,1,8,29,37,129,53,92,56,54,33,37,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,19,82,85,64,121,64,120,67,80,37,34,26,7,3,6,0,5,1,2,0,0,4,0,3,1,0,0,0,0,0,3,0,0,1,4,8,0,0,0,1,0,0,2,3,3,8,26,22,52,68,42,42,66,97,95,132,75,102,55,47,50,35,7,2,6,12,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,1,2,2,8,22,26,27,44,116,143,180,218,304,239,215,247,301,187,164,161,43,53,48,14,19,40,29,13,8,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,8,4,0,3,50,20,44,36,0,42,5,3,9,9,3,8,1,1,6,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,1,2,0,2,0,0,0,2,0,1,2,6,5,8,3,3,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,12,9,10,9,59,20,78,157,50,75,102,154,156,83,115,54,82,31,24,0,14,26,7,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,12,3,8,0,4,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kollo,0,0,0,1,4,4,1,0,37,43,72,177,192,127,160,158,254,206,138,137,117,73,72,38,42,20,36,8,12,20,8,3,1,0,1,0,1,3,0,1,0,2,10,0,0,0,0,7,0,0,0,0,0,0,0,0,1,4,2,4,11,14,8,2,21,7,2,6,1,3,4,6,0,5,8,0,14,0,0,0,0,0,4,12,6,10,4,18,5,1,6,4,11,13,1,1,0,2,0,1,0,0,0,0,3,3,4,5,13,17,16,14,43,36,60,59,146,100,101,106,140,86,113,110,74,50,59,61,34,11,22,0,14,12,1,8,1,1,2,1,1,1,1,0,13,17,8,0,16,0,16,3,5,0,5,9,0,0,8,4,0,1,0,0,0,0,0,5,10,2,15,1,3,16,3,34,37,21,34,1,16,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,6,8,6,22,24,17,36,44,38,46,38,31,28,1,17,11,9,10,16,8,3,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,5,6,5,11,3,13,26,24,25,0,44,39,14,31,37,38,59,75,45,1,18,0,10,10,19,4,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,1,33,33,74,91,123,113,154,89,67,100,21,86,71,12,40,18,9,9,12,3,6,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,16,0,19,0,0,1,0,0,6,0,0,15,0,3,9,3,5,0,0,0,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,0,23,35,54,0,7,101,75,131,74,110,225,225,192,109,108,273,297,250,204,60,17,24,25,19,35,12,12,13,6,5,10,8,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
