"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","E_0","I_0","tau"
301,-966.891049577623,0.155806795361453,125.005299485933,0.129793746720188,-3.29914043820402,1.0606931349473,-1.27206947714792,-6.20428443765709,-6.04863487592522,0.826936627867927,13.5787093832569,0.487663815274426,0.407801419901828,2.87001397084141e-06,3.40837576979417e-06,0.0804513722692045
78,-960.972568752174,0.119201840744197,127.403799191638,0.0943239259963478,-0.990635452213608,0.48133358772791,-0.156216410557533,-10.5766525858454,0.966416706488676,-0.683457610818523,7.57801496863733,0.827587865378482,0.377828359005456,1.10288374646815e-05,5.10427942250551e-06,0.0743451045890525
994,-981.78182413176,0.225143840489781,232.432339804417,0.188267466248312,3.83584723751929,-8.73043825276722,-17.6532729605255,-4.26011522501487,-11.5648610669561,-15.4110331214542,8.90924664866437,0.809769868960434,0.268971051927859,2.46519043656405e-05,2.00901934802272e-05,0.0394849901313121
510,-974.618856167682,0.247573327258231,142.785936703834,0.0932707199633991,-12.6825911706749,-6.67484524594002,-4.02494863897995,-4.11422865061997,-9.53853161719663,4.30341556496838,5.49189513247394,0.999413326912662,0.460394597974773,1.10665296680424e-05,2.74070404920343e-06,0.0970431006919648
403,-970.442144003341,0.149805845975622,79.1174776100977,0.104851889909786,-14.1802178773778,3.96300938351857,-3.94630514148548,-8.91515370984907,-5.28307566165737,-13.1308791150706,7.93239177994799,0.999999456918645,0.790072147169461,1.28642980972669e-05,7.88360912192424e-06,0.0757322101947272
552,-974.791542274113,0.243887289535605,162.296317030173,0.117888296910116,-11.5717087848202,0.243202568700701,-22.7428741951251,-10.1518848503946,-11.381554020583,-3.32699570375737,8.78195100066745,0.8767781341791,0.420235826450307,1.05875145707092e-05,1.01243058031521e-05,0.047605531472761
752,-977.19755377646,0.263467041884315,178.929259902479,0.141344481236749,-4.56564032321867,-10.0454199921197,1.04067810947744,-7.18100435904352,-0.79929900676821,-14.2928317463318,7.16706733414397,0.579473177581575,0.373434903151304,9.22213856777936e-06,1.6660447780952e-05,0.0737404067987056
246,-975.21100836754,0.304474671176672,156.645024043319,0.125802210654171,0.223817681592668,-8.37408519906095,-14.0191098459112,-8.57528189284045,0.95473978649029,-12.959072022837,6.91324432108623,0.76546865500876,0.432453676269997,9.25726762656837e-06,9.26813346708715e-06,0.0350535575040998
611,-965.197729389792,0.0957183242838015,94.7221798648649,0.097383255857636,-1.40267991199519,0.270391800697046,0.646248578903749,-11.4706233853624,-7.64953538405955,-0.231094925620706,9.88124024900723,0.689926925177668,0.547827677894488,9.35789863158334e-06,8.27079026899966e-06,0.12024877790361
664,-979.509547688631,0.274111258868434,233.650241852824,0.146838653889568,-9.94568715284933,-21.1629258165469,-7.07969982678961,-7.72423349326923,-8.99015897456611,-5.22302347935321,8.32370241155445,0.477145149802259,0.272217442920912,3.18493825264528e-05,2.0601118098169e-05,0.14086008208469
38,-975.897430921635,0.180633361151232,136.372013726026,0.141255210717503,4.22733612756498,-9.48355762412214,-5.77118378342789,-8.21513905997739,-0.911399330285853,-16.1160433393153,7.16027265787459,0.909574035613861,0.577474260634451,2.04661758578268e-05,8.03967811614507e-06,0.0456537360149686
556,-982.5475330574,0.176260222108428,363.744125210822,0.15448809823707,-2.88702768145663,-13.7937281600705,2.93046736772105,-9.38913798571302,-9.33505285895542,0.631666089589722,7.04291931699893,0.349030398692775,0.17623078515732,2.29541402811255e-05,5.37034324717329e-05,0.0887393961518488
